instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k
20,53590,98,1,3600.024,91.412,11.903,0.09999999999999905,2.3560699599887736e7,2.2280345614040244e7,2.4584966723867588e7,6,15,0.3,2
21,120582,72,1,3600.002,37.305,10.85,1.1999611956720058e-6,1.900075494476588e7,1.90005158067732e7,2.0788654503854606e7,6,15,0.3,2
22,48,15,1,0.649,3.091,9.927,1.0000000002000036,4.512214869549839e6,4.512214869549839e6,4.512214869549839e6,6,15,0.3,2
23,6444,59,1,114.464,21.04,12.776,0.1666666666666714,8.908377189379409e6,8.908377189379407e6,9.417203806293665e6,6,15,0.3,2
24,36,14,1,0.567,3.416,10.396,1.0,8.24905498013476e6,8.249054980134761e6,8.249054980134759e6,6,15,0.3,2
25,3662,45,1,44.285,11.222,10.508,0.07692307692307665,1.4513341063696362e7,1.4513341063696366e7,1.5270185313937979e7,6,15,0.3,2
26,6948,46,1,93.192,13.22,8.88,0.23076910610970458,2.070009197980429e7,2.07000914442609e7,2.2001855314270437e7,6,15,0.3,2
27,26998,41,1,363.34,7.643,9.894,1.0,8.57858194133078e6,8.578581941330783e6,8.578581941330781e6,6,15,0.3,2
28,6556,51,1,74.873,11.562,10.429,1.0,1.7767220270536795e7,1.77672202705368e7,1.7880366194016173e7,6,15,0.3,2
29,40950,69,1,706.375,28.0,8.78,1.0,1.3466242056517914e7,1.3466242056518182e7,1.4089349317035193e7,6,15,0.3,2
3,17398,47,1,229.182,11.125,9.192,1.0,1.8877278467995718e7,1.887727846799572e7,2.004886969363716e7,6,15,0.3,2
30,43685,146,1,3600.091,321.099,10.591,0.6923076923076934,3.0080285744814254e7,2.753569297848751e7,3.0542938962678354e7,6,15,0.3,2
31,10,14,1,0.315,2.474,8.741,1.0,2.535611279043439e6,2.53561127904344e6,2.5356112790434393e6,6,15,0.3,2
32,6192,54,1,121.238,25.058,12.264,0.5,1.5376966901769593e7,1.5376966901769597e7,1.5977487509242812e7,6,15,0.3,2
33,154,12,1,2.003,3.816,12.245,1.0,5.947577398438483e6,5.9475773984384835e6,5.947577398438484e6,6,15,0.3,2
34,30632,66,1,711.941,29.821,11.928,3.0,1.5012936838520823e7,1.5012936838520825e7,1.5925671739792824e7,6,15,0.3,2
35,5806,43,1,103.694,15.131,11.204,0.2727272727272734,1.5984198029658953e7,1.5984198029658955e7,1.727305378315765e7,6,15,0.3,2
36,294,20,1,3.781,5.219,13.858,1.0,8.267684597371435e6,8.267684597371437e6,8.267684597371437e6,6,15,0.3,2
37,1984,13,1,19.872,3.408,10.745,1.0,1.2974471850335596e7,1.29744718503356e7,1.2974471850335602e7,6,15,0.3,2
38,33128,61,1,1089.644,41.233,12.309,0.2666677025456465,3.199160855548217e7,3.1991608555482175e7,3.567759017834161e7,6,15,0.3,2
39,39382,108,1,3600.002,176.843,12.619,0.18181818181817988,2.916314706358386e7,2.4610485621722605e7,2.9409229306655336e7,6,15,0.3,2
4,732,29,1,5.665,5.272,8.787,0.9999999345007495,7.804823790194644e6,7.804823790194645e6,7.8048237901946455e6,6,15,0.3,2
40,48210,130,1,3600.051,506.731,11.189,4.285632862366384e-6,3.697655333088677e7,3.4317543018352255e7,3.7989469827869765e7,6,15,0.3,2
41,48230,70,1,1668.653,45.757,11.677,4.0,3.1121407665384404e7,3.1121407665384397e7,3.5947978873698905e7,6,15,0.3,2
42,39930,65,1,1138.435,35.052,12.911,0.2142857142857153,1.6118771175659195e7,1.6118771175659195e7,1.7080702566143986e7,6,15,0.3,2
43,184,28,1,3.246,7.857,8.888,1.0,1.0549601307779914e7,1.0549601307779917e7,1.0549601307779916e7,6,15,0.3,2
44,30,15,1,0.438,3.365,10.515,2.0,3.156339397001045e6,3.1563393970010453e6,3.1563393970010453e6,6,15,0.3,2
45,520,28,1,5.995,7.63,9.103,1.0,9.999828573810916e6,9.999828573810918e6,9.99982857381092e6,6,15,0.3,2
46,3548,36,1,56.738,11.279,11.064,0.07692307692307665,1.2368994896631068e7,1.236899447828651e7,1.3149984724835485e7,6,15,0.3,2
47,37104,112,1,3600.097,316.621,10.408,0.25,3.373923991670326e7,2.8638431724936444e7,3.408704589710038e7,6,15,0.3,2
48,64,22,1,0.988,5.531,11.445,1.0,7.804046922105567e6,7.8040469221055675e6,7.804046922105567e6,6,15,0.3,2
49,72459,67,1,3600.002,54.292,9.18,3.999904009788224e-6,2.2031015801748063e7,2.1657465508473445e7,2.4146642088017188e7,6,15,0.3,2
5,7872,39,1,103.332,8.055,8.239,0.2307692307692264,1.1651399750630822e7,1.1651399750630822e7,1.202712874934464e7,6,15,0.3,2
50,16,9,1,0.527,3.146,12.702,1.0000001326831693,2.8699971655278495e6,2.86999716552785e6,2.86999716552785e6,6,15,0.3,2
6,230,15,1,2.048,3.2,8.028,2.0,8.244748131719329e6,8.244748131719332e6,8.244748131719329e6,6,15,0.3,2
7,81909,93,1,3600.09,112.597,8.822,0.07142857142857295,2.9082370344129123e7,2.83078883528891e7,3.1125647913578667e7,6,15,0.3,2
8,146,8,1,1.275,2.208,8.763,1.0,4.336603311444607e6,4.336603311444608e6,4.336603311444607e6,6,15,0.3,2
9,100074,92,1,3600.009,66.819,8.836,0.07692272095744102,2.6281150471791163e7,2.6281150471791163e7,2.976941651669084e7,6,15,0.3,2
1,50754,143,1,3600.187,1423.754,8.947,1.0,8.671142468633875e6,8.671142468633877e6,8.671142468633877e6,6,15,0.3,3
10,30679,112,1,3600.095,3600.05,9.59,5.0,2.885027166239655e7,2.2210875095977336e7,2.8850271662396558e7,6,15,0.3,3
11,40090,144,1,3600.008,3600.121,11.987,1.0,5.443229337661784e6,5.443219094096579e6,5.561477286201822e6,6,15,0.3,3
12,28054,63,1,3600.014,3600.147,10.616,8.000000363473042,2.982144446543923e7,2.0002169464857526e7,2.982144446543923e7,6,15,0.3,3
13,32073,90,1,3600.103,3600.055,9.952,6.076923076923078,2.503087047397887e7,1.9455121914610717e7,2.5030870473978877e7,6,15,0.3,3
14,47221,163,1,3600.141,3600.062,8.961,0.9999999999999929,7.476702430119792e6,7.177779381149845e6,7.675971129433091e6,6,15,0.3,3
15,31709,66,1,3600.071,3600.02,10.312,4.727272727272727,1.396195469114791e7,1.0948868381008442e7,1.3961954691147912e7,6,15,0.3,3
16,40506,143,1,3600.15,3600.051,10.697,1.4615384615384635,1.5886539949926326e7,1.4800387470267259e7,1.5886539949926328e7,6,15,0.3,3
17,32454,127,1,3600.128,3600.062,13.733,2.1999999999999993,1.4238749912689585e7,1.2978857710815204e7,1.4490715939422533e7,6,15,0.3,3
18,37280,140,1,3600.035,3600.063,18.713,2.0,1.6550617739058532e7,1.5815190653293716e7,1.6550617739058534e7,6,15,0.3,3
19,29148,66,1,3600.214,3600.062,12.645,5.0,2.502270398225791e7,1.716885061751212e7,2.502270398225791e7,6,15,0.3,3
2,38520,141,1,3600.006,3600.028,8.966,0.5,1.4791269529160066e7,1.3928592300991852e7,1.479126952916007e7,6,15,0.3,3
20,29256,72,1,3600.036,3600.046,11.082,5.5384615384615365,2.4584966723867588e7,1.8567382799787447e7,2.4584966723867588e7,6,15,0.3,3
21,43631,83,1,3600.079,3600.072,9.092,4.857142857142851,1.6208483904193472e7,1.6430647139369797e7,2.0788654503854606e7,6,15,0.3,3
22,88825,46,1,3600.076,65.612,10.438,1.0,4.386968176323082e6,4.51221486954984e6,4.512214869549839e6,6,15,0.3,3
23,38202,89,1,3600.003,3600.049,9.694,3.6666666666666643,9.162769138844434e6,8.145125686386992e6,9.417203806293665e6,6,15,0.3,3
24,50843,101,1,3600.024,234.633,8.906,0.538461538461533,8.24905498013476e6,8.249054964436609e6,8.249054980134759e6,6,15,0.3,3
25,39413,99,1,3600.008,3600.027,15.236,2.0,1.4891763130111946e7,1.3377934819826938e7,1.5270185313937979e7,6,15,0.3,3
26,33426,72,1,3600.121,3600.029,11.156,4.000000000000005,2.1486948490503833e7,1.8617266673608594e7,2.2001855314270437e7,6,15,0.3,3
27,36252,140,1,3600.109,3600.113,11.27,1.0714285714285694,8.450632091608297e6,8.194699878996312e6,8.578581941330781e6,6,15,0.3,3
28,36975,113,1,3600.126,3600.021,10.207,5.0,1.788036619401617e7,1.6635760977971738e7,1.7880366194016173e7,6,15,0.3,3
29,30483,91,1,3600.201,3600.074,10.715,5.5,1.4089349317035193e7,1.197077887906667e7,1.4089349317035193e7,6,15,0.3,3
3,35117,113,1,3600.168,3600.049,9.675,3.0,1.991869289078811e7,1.7054969037836015e7,2.004886969363716e7,6,15,0.3,3
30,28939,79,1,3600.045,3600.056,9.758,6.538461538461538,3.042727565821232e7,2.2330893708768047e7,3.0542938962678354e7,6,15,0.3,3
31,507,49,1,4.98,32.624,10.201,1.0,2.535611279043439e6,2.5356112790434384e6,2.5356112790434393e6,6,15,0.3,3
32,37281,76,1,3600.224,3600.079,12.7,4.833333333333332,1.5617175144758884e7,1.3695771254706206e7,1.5977487509242812e7,6,15,0.3,3
33,117145,108,1,3600.001,263.384,11.964,0.0769230769230731,5.576057613326826e6,5.9475773984384835e6,5.947577398438484e6,6,15,0.3,3
34,34342,108,1,3600.028,3600.03,9.247,4.0,1.542553683620241e7,1.3187473938199742e7,1.5925671739792824e7,6,15,0.3,3
35,34382,112,1,3600.11,3600.088,12.974,3.4166666666666643,1.6757503591614675e7,1.4695348691776954e7,1.727305378315765e7,6,15,0.3,3
36,52130,88,1,3600.002,259.497,9.209,9.087500757232192e-6,8.267684597371435e6,8.267684597371435e6,8.267684597371437e6,6,15,0.3,3
37,44632,187,1,3600.064,3600.042,9.036,1.0,1.2974471850335596e7,1.2840737038113799e7,1.2974471850335602e7,6,15,0.3,3
38,31596,103,1,3600.001,3600.044,10.225,5.0,3.5414317296818875e7,2.8042509106878925e7,3.567759017834161e7,6,15,0.3,3
39,27140,66,1,3600.216,3600.075,11.903,8.888888888888886,2.9410805570310377e7,1.9196831080051467e7,2.9409229306655336e7,6,15,0.3,3
4,39968,147,1,3600.013,3600.032,12.044,1.0,7.804823790194643e6,7.69644938595111e6,7.8048237901946455e6,6,15,0.3,3
40,32003,84,1,3600.046,3600.044,10.485,7.071428571428572,3.786284834470044e7,2.861975400682456e7,3.7989469827869765e7,6,15,0.3,3
41,33081,57,1,3600.131,3600.032,9.619,8.785714285714285,3.443559635917386e7,2.5024813692084074e7,3.5947978873698905e7,6,15,0.3,3
42,32544,98,1,3600.012,3600.043,8.839,3.4666666666666632,1.6960461142333385e7,1.4435474588249005e7,1.7080702566143986e7,6,15,0.3,3
43,34790,129,1,3600.094,1979.123,8.874,2.49995354550947e-6,1.0549601307779914e7,9.95039120920762e6,1.0549601307779916e7,6,15,0.3,3
44,44364,62,1,3600.024,42.559,8.848,1.0,3.156339397000934e6,3.156339397000715e6,3.1563393970010453e6,6,15,0.3,3
45,49043,147,1,3600.127,1420.303,8.824,0.33333333333333215,9.749900584181909e6,9.6249365893674e6,9.99982857381092e6,6,15,0.3,3
46,39288,107,1,3600.023,3600.193,9.451,1.6666666666666545,1.275949426975152e7,1.1457837166699348e7,1.3149984724835485e7,6,15,0.3,3
47,27798,74,1,3600.086,3600.051,10.329,11.230769230769232,3.408704589710038e7,2.307365920200655e7,3.408704589710038e7,6,15,0.3,3
48,51632,119,1,3600.124,353.391,12.535,6.849526783980764e-6,7.804046922105566e6,7.669592711078472e6,7.804046922105567e6,6,15,0.3,3
49,31896,68,1,3600.076,3600.028,11.046,6.799999999999997,2.414664208801718e7,1.842186107976082e7,2.4146642088017188e7,6,15,0.3,3
5,41103,136,1,3600.06,3600.06,9.123,2.0,1.1776641422389455e7,1.1025169680666119e7,1.202712874934464e7,6,15,0.3,3
50,141,34,1,1.448,13.203,11.356,1.0,2.8699971655278495e6,2.8699970406662547e6,2.86999716552785e6,6,15,0.3,3
6,46557,136,1,3600.199,1440.752,10.885,0.46666666666666856,8.244748131719328e6,8.24474800714946e6,8.244748131719329e6,6,15,0.3,3
7,30292,66,1,3600.01,3600.031,9.698,6.666666666666667,3.1125647913578663e7,2.3696994763187133e7,3.1125647913578667e7,6,15,0.3,3
8,71951,71,1,3600.094,224.243,18.133,0.6666666666666643,4.212809395017527e6,4.3366033114446085e6,4.336603311444607e6,6,15,0.3,3
9,25937,86,1,3600.092,3600.056,9.985,5.466666666666667,2.976941651669083e7,2.22116013228369e7,2.976941651669084e7,6,15,0.3,3
10,17,16,1,0.594,2.462,10.176,0.375,3.8526586430462845e7,3.8526586430462845e7,3.852658643046284e7,6,20,0.1,1
11,18,16,1,0.605,2.227,9.197,0.33333333333333215,3.474976555172504e7,3.474976555172504e7,3.474976555172504e7,6,20,0.1,1
12,15,13,1,0.485,2.117,9.129,1.1666666666666679,3.8600054148320496e7,3.8600054148320496e7,3.8600054148320496e7,6,20,0.1,1
13,15,14,1,0.456,2.1,9.094,1.0000000002000036,4.036034564058739e7,4.036034564058739e7,4.03603456405874e7,6,20,0.1,1
14,13,12,1,0.469,2.501,10.689,0.75,3.055185812124058e7,3.055185812124058e7,3.0551858121240586e7,6,20,0.1,1
15,17,17,1,0.534,2.437,9.995,3.000000000400007,3.3910277063147716e7,3.3910277063147716e7,3.3910277063147716e7,6,20,0.1,1
16,13,13,1,0.509,2.863,11.513,1.875,3.3466745317785352e7,3.3466745317785352e7,3.3466745317785364e7,6,20,0.1,1
17,11,11,1,0.386,2.428,10.752,0.1666666666666643,2.3540440075627048e7,2.3540440075627048e7,2.3540440075627048e7,6,20,0.1,1
18,15,14,1,0.495,2.265,9.664,1.8571428571428577,3.5877510971538916e7,3.5877510971538916e7,3.587751097153891e7,6,20,0.1,1
19,15,14,1,0.467,2.207,9.29,0.9999999999999869,3.443342893209008e7,3.443342893209008e7,3.4433428932090074e7,6,20,0.1,1
1,12,10,1,0.494,3.031,12.224,1.0,2.206761687806326e7,2.206761687806326e7,2.2067616878063265e7,6,20,0.1,1
20,12,11,1,0.348,2.155,9.781,2.0,2.906844539823932e7,2.906844539823932e7,2.9068445398239322e7,6,20,0.1,1
21,14,15,1,0.408,2.174,9.306,1.0000000002000036,2.336240895667709e7,2.336240895667709e7,2.3362408956677094e7,6,20,0.1,1
22,11,9,1,0.347,2.002,9.01,2.0,2.1130770105375618e7,2.1130770105375618e7,2.113077010537562e7,6,20,0.1,1
23,21,20,1,0.757,2.453,9.449,0.8571428571428577,5.262133725016698e7,5.262133725016698e7,5.262133725016698e7,6,20,0.1,1
24,17,16,1,0.797,2.99,12.195,0.5,4.3428194966687836e7,4.3428194966687836e7,4.3428194966687836e7,6,20,0.1,1
25,15,15,1,0.717,3.38,13.546,2.1999999999999993,3.770389639974573e7,3.770389639974573e7,3.770389639974575e7,6,20,0.1,1
26,16,15,1,0.475,2.181,9.374,1.0,3.0884256044282235e7,3.0884256044282235e7,3.0884256044282243e7,6,20,0.1,1
27,9,7,1,0.311,2.128,9.634,3.000000000400007,1.8720692667751163e7,1.8720692667751163e7,1.8720692667751163e7,6,20,0.1,1
28,11,7,1,0.453,2.681,11.379,1.0000000002000036,1.7555770056056e7,1.7555770056056e7,1.7555770056055997e7,6,20,0.1,1
29,12,14,1,0.458,2.581,10.681,1.0,3.184168313194398e7,3.184168313194398e7,3.184168313194398e7,6,20,0.1,1
2,13,12,1,0.445,2.35,10.328,1.0,2.6608093266653188e7,2.6608093266653188e7,2.6608093266653184e7,6,20,0.1,1
30,14,12,1,0.413,2.12,9.329,1.0,3.069576412546298e7,3.069576412546298e7,3.0695764125462983e7,6,20,0.1,1
31,12,12,1,0.363,2.053,9.548,1.0000000002000036,3.450798132336682e7,3.450798132336682e7,3.450798132336682e7,6,20,0.1,1
32,15,14,1,0.479,2.478,10.081,0.25000000012500045,3.1239759699581623e7,3.1239759699581623e7,3.1239759699581634e7,6,20,0.1,1
33,11,10,1,0.403,2.241,9.881,2.0,2.7773682517592624e7,2.7773682517592624e7,2.7773682517592624e7,6,20,0.1,1
34,18,17,1,0.636,2.4,9.562,0.9999999999999867,4.953512873899474e7,4.953512873899474e7,4.953512873899473e7,6,20,0.1,1
35,13,12,1,0.497,2.662,10.479,1.0000000002000036,3.677002956409578e7,3.677002956409578e7,3.677002956409578e7,6,20,0.1,1
36,14,14,1,0.517,2.282,9.853,0.75,4.068889696547831e7,4.068889696547831e7,4.0688896965478316e7,6,20,0.1,1
37,15,14,1,0.884,3.031,12.253,1.1111111111111107,4.027670661564974e7,4.027670661564974e7,4.0276706615649745e7,6,20,0.1,1
38,15,14,1,0.62,2.607,10.155,0.8888888888888893,4.8043708495608225e7,4.8043708495608225e7,4.804370849560823e7,6,20,0.1,1
39,16,15,1,0.583,2.601,10.695,0.3750000000000001,4.30585735562183e7,4.30585735562183e7,4.305857355621829e7,6,20,0.1,1
3,20,19,1,0.824,2.797,10.046,1.1250000000000016,5.642977984874406e7,5.642977984874406e7,5.6429779848744035e7,6,20,0.1,1
40,15,15,1,0.468,2.152,9.097,1.0,3.760383354774744e7,3.760383354774744e7,3.760383354774745e7,6,20,0.1,1
41,14,15,1,0.432,2.115,9.145,0.5714285714285694,3.8174757191795506e7,3.8174757191795506e7,3.817475719179552e7,6,20,0.1,1
42,14,14,1,0.436,2.105,9.116,1.0000000002000036,3.811252523461838e7,3.811252523461838e7,3.811252523461838e7,6,20,0.1,1
43,11,11,1,0.434,2.132,9.063,0.33333333333333215,2.922119043987259e7,2.922119043987259e7,2.9221190439872585e7,6,20,0.1,1
44,13,14,1,0.442,2.32,10.032,1.0,3.2544947841689713e7,3.2544947841689713e7,3.2544947841689713e7,6,20,0.1,1
45,17,16,1,0.583,2.295,9.431,1.0,4.3397653119536266e7,4.3397653119536266e7,4.339765311953627e7,6,20,0.1,1
46,15,15,1,0.48,2.418,10.306,0.5,3.524354695576886e7,3.524354695576886e7,3.524354695576886e7,6,20,0.1,1
47,16,15,1,0.575,2.524,10.098,0.875,4.215085106340996e7,4.215085106340996e7,4.215085106340996e7,6,20,0.1,1
48,17,16,1,0.588,2.294,9.452,0.571428571428573,3.962384034422545e7,3.962384034422545e7,3.962384034422545e7,6,20,0.1,1
49,12,11,1,0.371,2.072,9.22,1.0000000002000036,3.830341004664973e7,3.830341004664973e7,3.830341004664974e7,6,20,0.1,1
4,15,13,1,0.512,2.329,10.011,2.625,4.799302692307892e7,4.799302692307892e7,4.79930269230789e7,6,20,0.1,1
50,9,9,1,0.3,2.007,9.153,1.0000000002000036,2.5170530042429186e7,2.5170530042429186e7,2.5170530042429194e7,6,20,0.1,1
5,13,12,1,0.437,2.114,9.612,1.0,2.7094191393037483e7,2.7094191393037483e7,2.7094191393037483e7,6,20,0.1,1
6,12,14,1,0.36,2.086,9.049,1.0,3.445560945620672e7,3.445560945620672e7,3.4455609456206724e7,6,20,0.1,1
7,12,10,1,0.363,2.018,9.076,1.999999999999955,3.306540775207837e7,3.306540775207837e7,3.306540775207836e7,6,20,0.1,1
8,13,10,1,0.428,2.104,9.133,3.625,2.8744790977478057e7,2.8744790977478057e7,2.874479097747806e7,6,20,0.1,1
9,16,14,1,0.505,2.336,9.92,0.11111111111111072,3.1591398516730152e7,3.1591398516730152e7,3.159139851673015e7,6,20,0.1,1
1,31332,100,1,3600.08,174.61,12.239,0.25000000000001266,2.206761687806326e7,1.9940665985222165e7,2.2067616878063265e7,6,20,0.1,2
10,34094,156,1,3600.129,3600.026,7.795,2.9000000000000004,3.8526586430462845e7,3.1479239604412753e7,3.852658643046284e7,6,20,0.1,2
11,s,129,1,i,3600.028,11.648,2.7500000000000004,a,2.8643827541325096e7,3.474976555172504e7,6,20,0.1,2
12,29040,145,1,3600.086,3600.04,11.974,1.500000000250001,3.860005414832049e7,3.2983480116424434e7,3.8600054148320496e7,6,20,0.1,2
13,32892,153,1,3600.051,3600.038,9.355,4.222222222222211,4.036034564058738e7,3.569871974397149e7,4.03603456405874e7,6,20,0.1,2
14,33667,190,1,3600.1,3032.665,9.811,0.2727272727272693,3.0551858121240575e7,2.695761272060361e7,3.0551858121240586e7,6,20,0.1,2
15,31461,122,1,3600.064,3600.031,11.435,4.777777777777764,3.3910277063147716e7,2.875511683871917e7,3.3910277063147716e7,6,20,0.1,2
16,32442,166,1,3600.1,1017.062,11.75,0.28571428571428825,3.3466745317785352e7,2.98938473343551e7,3.3466745317785364e7,6,20,0.1,2
17,30046,128,1,3600.008,766.023,12.893,2.0,2.3290024699984908e7,2.1537114839925166e7,2.3540440075627048e7,6,20,0.1,2
18,28527,153,1,3600.1,3600.027,12.875,1.3333333333333304,3.587751097153891e7,3.0879300221719403e7,3.587751097153891e7,6,20,0.1,2
19,30607,146,1,3600.075,3600.025,10.733,1.5,3.443342893209008e7,2.9569320031999107e7,3.4433428932090074e7,6,20,0.1,2
2,28219,167,1,3600.064,3600.037,11.647,1.0,2.6488240942497123e7,2.37316681031666e7,2.6608093266653184e7,6,20,0.1,2
20,32983,191,1,3600.012,3600.025,9.267,1.75,2.8964633067565165e7,2.501989761648883e7,2.9068445398239322e7,6,20,0.1,2
21,33200,157,1,3600.024,2461.997,10.459,0.4545454545454426,2.3362408956677083e7,2.074511751204335e7,2.3362408956677094e7,6,20,0.1,2
22,34756,144,1,3600.023,376.325,9.655,0.18181818181817988,2.113077010537561e7,1.9839506217193656e7,2.113077010537562e7,6,20,0.1,2
23,s,124,1,i,3600.052,11.755,2.9999999999999956,a,4.038714212972156e7,5.262133725016698e7,6,20,0.1,2
24,s,172,1,i,3600.061,10.385,1.5000000002500045,a,3.44980401443415e7,4.3428194966687836e7,6,20,0.1,2
25,31900,144,1,3600.118,3600.041,9.17,2.2727272727272716,3.770389639974573e7,3.158654555931662e7,3.770389639974575e7,6,20,0.1,2
26,34177,128,1,3600.032,959.051,9.285,0.23076923089231016,3.088425604428223e7,2.658843305374302e7,3.0884256044282243e7,6,20,0.1,2
27,39318,98,1,3600.152,93.071,12.322,0.125,1.826687332043331e7,1.7813053910188824e7,1.8720692667751163e7,6,20,0.1,2
28,43059,84,1,3600.001,122.67,13.155,4.0,1.695458696372477e7,1.6353355774045048e7,1.7555770056055997e7,6,20,0.1,2
29,28579,150,1,3600.157,3600.051,11.699,0.3999999999999986,3.184168313194398e7,2.8214295841369987e7,3.184168313194398e7,6,20,0.1,2
3,s,139,1,i,3600.045,8.861,2.3333333336666726,a,4.419511137736242e7,5.6429779848744035e7,6,20,0.1,2
30,30119,177,1,3600.065,1273.537,11.968,1.125,3.069576412546298e7,2.6361079681954347e7,3.0695764125462983e7,6,20,0.1,2
31,29600,169,1,3600.14,3600.026,12.376,1.0,3.437825468770552e7,3.1783731215240024e7,3.450798132336682e7,6,20,0.1,2
32,26562,144,1,3600.194,3600.033,12.707,0.5833333333333351,3.1239759699581623e7,2.7008159529433224e7,3.1239759699581634e7,6,20,0.1,2
33,27731,125,1,3600.102,677.421,12.725,0.09090909101818134,2.7773682517592616e7,2.402069678627059e7,2.7773682517592624e7,6,20,0.1,2
34,s,174,1,i,3600.054,12.31,4.300000000529998,a,4.107193859969474e7,4.953512873899473e7,6,20,0.1,2
35,28274,131,1,3600.16,3600.046,12.471,2.6363636363636362,3.677002956409577e7,3.17981807128132e7,3.677002956409578e7,6,20,0.1,2
36,29572,134,1,3600.145,3600.029,13.183,2.6923076923076863,4.06888969654783e7,3.510431816577138e7,4.0688896965478316e7,6,20,0.1,2
37,27209,165,1,3600.206,3600.046,13.153,2.615384615384613,4.027670661564974e7,3.448788917871629e7,4.0276706615649745e7,6,20,0.1,2
38,s,145,1,i,3600.117,10.498,2.23076923076923,a,3.992738987199567e7,4.804370849560823e7,6,20,0.1,2
39,s,135,1,i,3600.05,12.617,3.375,a,3.6358065163211994e7,4.305857355621829e7,6,20,0.1,2
4,34680,143,1,3600.085,3600.034,8.923,2.2857142857142883,4.79930269230789e7,4.0415311811496355e7,4.79930269230789e7,6,20,0.1,2
40,31063,141,1,3600.129,3600.041,10.429,2.222222222222223,3.760383354774744e7,3.213903063467929e7,3.760383354774745e7,6,20,0.1,2
41,31204,184,1,3600.057,3600.05,11.845,1.5454545454545432,3.8174757191795506e7,3.2792881547667786e7,3.817475719179552e7,6,20,0.1,2
42,33941,143,1,3600.088,3600.039,9.0,0.7999999999999972,3.8112525234618366e7,3.313575017918462e7,3.811252523461838e7,6,20,0.1,2
43,29752,99,1,3600.16,223.872,11.245,1.0833333333333517,2.909246592783234e7,2.600307763886638e7,2.9221190439872585e7,6,20,0.1,2
44,27908,163,1,3600.011,3600.033,11.436,1.0,3.2544947841689706e7,2.840296771998509e7,3.2544947841689713e7,6,20,0.1,2
45,s,141,1,i,3600.019,9.104,3.3000000000000003,a,3.526092282831534e7,4.339765311953627e7,6,20,0.1,2
46,31335,190,1,3600.094,3600.03,10.214,1.4545454545454533,3.5243546955768846e7,3.1033644521316133e7,3.524354695576886e7,6,20,0.1,2
47,s,215,1,i,3600.074,12.403,1.636363636627273,a,3.5331185346101835e7,4.215085106340996e7,6,20,0.1,2
48,s,223,1,i,1910.718,9.332,0.11111111122222184,a,3.320528398139456e7,3.962384034422545e7,6,20,0.1,2
49,35186,128,1,3600.093,3600.025,9.249,3.222222222222239,3.8303410046649724e7,3.459674026069188e7,3.830341004664974e7,6,20,0.1,2
5,37701,182,1,3600.085,3600.021,9.016,0.6153846153846132,2.6985817426055245e7,2.460161854461432e7,2.7094191393037483e7,6,20,0.1,2
50,36480,156,1,3600.066,1178.97,10.125,0.30000000012999806,2.517053004242918e7,2.430261721869206e7,2.5170530042429194e7,6,20,0.1,2
6,36984,168,1,3600.104,2905.601,9.176,0.29999999999999716,3.445560945620671e7,3.077737007408482e7,3.4455609456206724e7,6,20,0.1,2
7,38474,213,1,3600.047,3598.961,7.873,0.18181818193636445,3.2805062024684507e7,2.994123354372987e7,3.306540775207836e7,6,20,0.1,2
8,38574,144,1,3600.138,821.518,7.936,2.4997525610584948e-6,2.863235263048251e7,2.617421154169652e7,2.874479097747806e7,6,20,0.1,2
9,36371,148,1,3600.137,1307.776,7.818,0.6666666666666679,3.148246806215153e7,2.7452022826591022e7,3.159139851673015e7,6,20,0.1,2
1,28281,67,1,3600.124,3600.064,9.934,7.09090909090909,2.206761687806326e7,1.6218613501096489e7,2.2067616878063265e7,6,20,0.1,3
10,s,69,1,i,3600.032,9.584,7.466666666666667,a,2.3139901388682526e7,3.852658643046284e7,6,20,0.1,3
11,s,59,1,i,3600.039,9.491,8.0,a,2.0650534418121696e7,3.474976555172504e7,6,20,0.1,3
12,s,64,1,i,3600.027,9.464,12.0,a,2.4020772371931158e7,3.8600054148320496e7,6,20,0.1,3
13,s,62,1,i,3600.033,9.34,9.999999999999972,a,2.39220573153309e7,4.03603456405874e7,6,20,0.1,3
14,s,65,1,i,3600.043,9.204,8.357142857142858,a,2.0488005882743545e7,3.0551858121240586e7,6,20,0.1,3
15,s,61,1,i,3600.035,9.564,9.7,a,2.0163214938225392e7,3.3910277063147716e7,6,20,0.1,3
16,s,62,1,i,3600.072,10.691,8.0,a,2.179538845698517e7,3.3466745317785364e7,6,20,0.1,3
17,25898,67,1,3600.126,3600.058,11.833,7.333333333333334,2.3540440075627048e7,1.6654046389218103e7,2.3540440075627048e7,6,20,0.1,3
18,s,63,1,i,3600.029,11.251,14.5,a,2.2437973446337145e7,3.587751097153891e7,6,20,0.1,3
19,s,60,1,i,3600.034,9.494,8.5,a,2.17610811276903e7,3.4433428932090074e7,6,20,0.1,3
2,s,61,1,i,3600.049,9.241,6.583333333333332,a,1.7499249901414976e7,2.6608093266653184e7,6,20,0.1,3
20,26277,82,1,3600.167,3600.063,14.926,9.0,2.9068445398239322e7,1.827208144200235e7,2.9068445398239322e7,6,20,0.1,3
21,s,64,1,i,3600.035,9.985,8.000000000900002,a,1.5316593836570246e7,2.3362408956677094e7,6,20,0.1,3
