instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k
10,7,5,1,0.33,2.321,10.729,3.0,2.8850271662396558e7,2.8850271662396558e7,2.8850271662396558e7,6,15,0.3,1
11,7,8,1,0.293,2.234,10.057,1.0,5.561477286201821e6,5.561477286201821e6,5.561477286201822e6,6,15,0.3,1
12,11,9,1,0.388,2.274,10.076,0.5555555555555571,2.982144446543923e7,2.982144446543923e7,2.982144446543923e7,6,15,0.3,1
13,9,7,1,0.35,2.184,9.901,1.0,2.503087047397887e7,2.503087047397887e7,2.5030870473978877e7,6,15,0.3,1
14,5,7,1,0.376,2.664,12.117,1.0,7.67597112943309e6,7.67597112943309e6,7.675971129433091e6,6,15,0.3,1
15,9,7,1,0.387,2.314,10.325,1.0000000002000036,1.3961954691147912e7,1.3961954691147912e7,1.3961954691147912e7,6,15,0.3,1
16,5,6,1,0.285,1.925,9.014,2.0,1.5886539949926328e7,1.5886539949926328e7,1.5886539949926328e7,6,15,0.3,1
17,7,6,1,0.275,1.973,9.02,1.0,1.4490715939422533e7,1.4490715939422533e7,1.4490715939422533e7,6,15,0.3,1
18,7,5,1,0.347,2.225,9.975,5.0,1.6550617739058536e7,1.6550617739058536e7,1.6550617739058534e7,6,15,0.3,1
19,12,9,1,0.346,2.1,9.451,1.2857142857142847,2.502270398225791e7,2.502270398225791e7,2.502270398225791e7,6,15,0.3,1
1,4,8,1,0.312,2.062,9.498,1.0,8.671142468633875e6,8.671142468633875e6,8.671142468633877e6,6,15,0.3,1
20,12,9,1,0.358,2.05,9.437,0.7000000000000028,2.4584966723867588e7,2.4584966723867588e7,2.4584966723867588e7,6,15,0.3,1
21,6,6,1,0.345,2.21,10.117,5.0,2.0788654503854606e7,2.0788654503854606e7,2.0788654503854606e7,6,15,0.3,1
22,3,4,1,0.334,2.476,11.375,4.0,4.512214869549839e6,4.512214869549839e6,4.512214869549839e6,6,15,0.3,1
23,6,6,1,0.298,1.932,8.954,3.6666666666666714,9.417203806293663e6,9.417203806293663e6,9.417203806293665e6,6,15,0.3,1
24,3,4,1,0.313,2.518,11.622,3.0,8.249054980134761e6,8.249054980134761e6,8.249054980134759e6,6,15,0.3,1
25,7,5,1,0.304,1.925,8.986,2.0,1.5270185313937977e7,1.5270185313937977e7,1.5270185313937979e7,6,15,0.3,1
26,6,6,1,0.293,2.176,10.077,2.0,2.2001855314270437e7,2.2001855314270437e7,2.2001855314270437e7,6,15,0.3,1
27,6,5,1,0.312,2.08,9.636,3.0,8.578581941330781e6,8.578581941330781e6,8.578581941330781e6,6,15,0.3,1
28,6,6,1,0.335,2.057,9.552,2.0,1.7880366194016173e7,1.7880366194016173e7,1.7880366194016173e7,6,15,0.3,1
29,7,7,1,0.304,1.98,9.592,1.0,1.4089349317035194e7,1.4089349317035194e7,1.4089349317035193e7,6,15,0.3,1
2,6,6,1,0.331,2.241,10.561,1.0,1.4791269529160067e7,1.4791269529160067e7,1.479126952916007e7,6,15,0.3,1
30,8,8,1,0.334,2.037,9.462,1.0,3.0542938962678343e7,3.0542938962678343e7,3.0542938962678354e7,6,15,0.3,1
31,4,5,1,0.256,1.996,9.329,2.0,2.535611279043439e6,2.535611279043439e6,2.5356112790434393e6,6,15,0.3,1
32,6,5,1,0.325,2.255,10.151,1.0,1.5977487509242814e7,1.5977487509242814e7,1.5977487509242812e7,6,15,0.3,1
33,4,5,1,0.274,1.907,8.983,1.0,5.9475773984384835e6,5.9475773984384835e6,5.947577398438484e6,6,15,0.3,1
34,8,6,1,0.307,1.921,8.928,2.0,1.592567173979282e7,1.592567173979282e7,1.5925671739792824e7,6,15,0.3,1
35,7,5,1,0.309,2.041,9.447,2.0,1.7273053783157647e7,1.7273053783157647e7,1.727305378315765e7,6,15,0.3,1
36,6,5,1,0.398,2.377,10.228,1.0,8.267684597371435e6,8.267684597371435e6,8.267684597371437e6,6,15,0.3,1
37,5,3,1,0.32,2.361,10.57,14.0,1.2974471850335602e7,1.2974471850335602e7,1.2974471850335602e7,6,15,0.3,1
38,10,7,1,0.348,1.936,9.086,2.999999999999943,3.567759017834161e7,3.567759017834161e7,3.567759017834161e7,6,15,0.3,1
39,11,10,1,0.442,2.834,12.015,0.6000000000000014,2.941111782038463e7,2.941111782038463e7,2.9409229306655336e7,6,15,0.3,1
3,8,5,1,0.403,2.639,12.48,1.0,2.004886969363716e7,2.004886969363716e7,2.004886969363716e7,6,15,0.3,1
40,9,7,1,0.348,2.069,9.793,2.8333333333333357,3.7989469827869765e7,3.7989469827869765e7,3.7989469827869765e7,6,15,0.3,1
41,5,4,1,0.363,2.738,11.751,7.0,3.5947978873698905e7,3.5947978873698905e7,3.5947978873698905e7,6,15,0.3,1
42,9,7,1,0.332,2.369,9.991,0.75,1.7080702566143982e7,1.7080702566143982e7,1.7080702566143986e7,6,15,0.3,1
43,7,4,1,0.277,2.023,9.413,3.0,1.0549601307779916e7,1.0549601307779916e7,1.0549601307779916e7,6,15,0.3,1
44,3,4,1,0.318,2.452,10.515,7.0,3.156339397001045e6,3.156339397001045e6,3.1563393970010453e6,6,15,0.3,1
45,5,4,1,0.264,1.993,9.445,6.0,9.99982857381092e6,9.99982857381092e6,9.99982857381092e6,6,15,0.3,1
46,5,5,1,0.296,2.057,9.389,2.0,1.3149984724835481e7,1.3149984724835481e7,1.3149984724835485e7,6,15,0.3,1
47,11,10,1,0.407,2.318,10.051,5.0,3.408704589710038e7,3.408704589710038e7,3.408704589710038e7,6,15,0.3,1
48,6,6,1,0.356,2.495,10.444,5.0,7.8040469221055675e6,7.8040469221055675e6,7.804046922105567e6,6,15,0.3,1
49,9,7,1,0.434,2.519,11.7,4.0,2.4146642088017184e7,2.4146642088017184e7,2.4146642088017188e7,6,15,0.3,1
4,6,4,1,0.346,2.619,11.959,2.0,7.804823790194644e6,7.804823790194644e6,7.8048237901946455e6,6,15,0.3,1
50,4,3,1,0.317,2.48,11.695,2.0,2.86999716552785e6,2.86999716552785e6,2.86999716552785e6,6,15,0.3,1
5,7,8,1,0.354,2.338,9.926,2.0,1.2027128749344636e7,1.2027128749344636e7,1.202712874934464e7,6,15,0.3,1
6,4,3,1,0.356,2.287,10.486,7.0,8.244748131719329e6,8.244748131719329e6,8.244748131719329e6,6,15,0.3,1
7,10,7,1,0.348,2.071,9.635,6.0,3.1125647913578667e7,3.1125647913578667e7,3.1125647913578667e7,6,15,0.3,1
8,5,4,1,0.267,2.055,9.407,4.0,4.3366033114446085e6,4.3366033114446085e6,4.336603311444607e6,6,15,0.3,1
9,8,6,1,0.294,2.182,9.471,4.0,2.976941651669083e7,2.976941651669083e7,2.976941651669084e7,6,15,0.3,1
10,43872,70,1,1330.098,41.928,12.247,0.07142857142857072,2.518713354484554e7,2.5187133544845544e7,2.8850271662396558e7,6,15,0.3,2
11,4878,28,1,66.44,6.161,12.1,1.0,5.56147728620182e6,5.561477286201822e6,5.561477286201822e6,6,15,0.3,2
12,38897,121,1,3600.02,265.551,11.438,0.2307692307692264,2.910887979371196e7,2.5271237755543515e7,2.982144446543923e7,6,15,0.3,2
13,67386,135,1,3600.095,268.387,8.92,4.199191596399033e-6,2.4039627644230004e7,2.329627065605827e7,2.5030870473978877e7,6,15,0.3,2
14,2432,28,1,43.527,8.235,9.083,0.30769230769230305,7.377070054165552e6,7.377070054165553e6,7.675971129433091e6,6,15,0.3,2
15,142671,79,1,3600.001,43.273,9.827,2.2856594483755543e-6,1.2857148335426725e7,1.2857148335426662e7,1.3961954691147912e7,6,15,0.3,2
16,4502,42,1,49.934,11.097,10.513,1.0,1.5886539949926326e7,1.5886539949926328e7,1.5886539949926328e7,6,15,0.3,2
17,11262,47,1,233.523,27.182,10.06,1.0,1.3986768472266372e7,1.3986768357631152e7,1.4490715939422533e7,6,15,0.3,2
18,13626,55,1,153.813,17.38,9.423,0.9999998577930569,1.6550617739058532e7,1.6550617739058536e7,1.6550617739058534e7,6,15,0.3,2
19,70805,107,1,3600.058,136.699,9.039,1.714230315030818e-6,2.2666541867224306e7,2.1320080452920906e7,2.502270398225791e7,6,15,0.3,2
1,544,17,1,4.955,4.033,9.035,1.0,8.671142468633875e6,8.671142468633875e6,8.671142468633877e6,6,15,0.3,2
20,71380,98,1,3600.016,80.513,9.022,0.09999999999999905,2.3560699599887736e7,2.2280345614040244e7,2.4584966723867588e7,6,15,0.3,2
21,77576,72,1,3600.015,52.777,11.914,1.1999611956720058e-6,1.900075494476588e7,1.90005158067732e7,2.0788654503854606e7,6,15,0.3,2
22,48,15,1,0.61,3.295,8.896,1.0000000002000036,4.512214869549839e6,4.512214869549839e6,4.512214869549839e6,6,15,0.3,2
23,6444,59,1,94.489,19.099,9.309,0.1666666666666714,8.908377189379409e6,8.908377189379407e6,9.417203806293665e6,6,15,0.3,2
24,36,14,1,0.694,3.933,12.578,1.0,8.24905498013476e6,8.249054980134761e6,8.249054980134759e6,6,15,0.3,2
25,3662,45,1,56.436,12.98,9.074,0.07692307692307665,1.4513341063696362e7,1.4513341063696366e7,1.5270185313937979e7,6,15,0.3,2
26,6948,46,1,143.929,30.425,9.314,0.23076910610970458,2.070009197980429e7,2.07000914442609e7,2.2001855314270437e7,6,15,0.3,2
27,26998,41,1,335.753,8.924,9.632,1.0,8.57858194133078e6,8.578581941330783e6,8.578581941330781e6,6,15,0.3,2
28,6556,51,1,69.449,11.902,8.99,1.0,1.7767220270536795e7,1.77672202705368e7,1.7880366194016173e7,6,15,0.3,2
29,40950,69,1,985.973,35.516,10.731,1.0,1.3466242056517914e7,1.3466242056518182e7,1.4089349317035193e7,6,15,0.3,2
2,4674,27,1,56.771,6.183,11.759,0.5833333333333286,1.4668040914308848e7,1.4668040914308848e7,1.479126952916007e7,6,15,0.3,2
30,45813,146,1,3600.077,304.629,8.91,0.6923076923076934,3.0080285744814254e7,2.753569297848751e7,3.0542938962678354e7,6,15,0.3,2
31,10,14,1,0.375,3.428,9.345,1.0,2.535611279043439e6,2.53561127904344e6,2.5356112790434393e6,6,15,0.3,2
32,6192,54,1,114.675,24.003,12.088,0.5,1.5376966901769593e7,1.5376966901769597e7,1.5977487509242812e7,6,15,0.3,2
33,154,12,1,1.55,3.257,9.195,1.0,5.947577398438483e6,5.9475773984384835e6,5.947577398438484e6,6,15,0.3,2
34,30632,66,1,652.229,26.529,9.95,3.0,1.5012936838520823e7,1.5012936838520825e7,1.5925671739792824e7,6,15,0.3,2
35,5806,43,1,162.238,21.663,9.176,0.2727272727272734,1.5984198029658953e7,1.5984198029658955e7,1.727305378315765e7,6,15,0.3,2
36,294,20,1,2.422,3.764,9.013,1.0,8.267684597371435e6,8.267684597371437e6,8.267684597371437e6,6,15,0.3,2
37,1984,13,1,22.667,3.752,8.883,1.0,1.2974471850335596e7,1.29744718503356e7,1.2974471850335602e7,6,15,0.3,2
38,33128,61,1,1078.15,42.642,10.07,0.2666677025456465,3.199160855548217e7,3.1991608555482175e7,3.567759017834161e7,6,15,0.3,2
39,40901,108,1,3600.075,231.381,9.802,0.18181818181817988,2.916314706358386e7,2.4610485621722605e7,2.9409229306655336e7,6,15,0.3,2
3,17398,47,1,208.941,10.962,8.944,1.0,1.8877278467995718e7,1.887727846799572e7,2.004886969363716e7,6,15,0.3,2
40,48389,130,1,3600.001,588.144,12.205,4.285632862366384e-6,3.697655333088677e7,3.4317543018352255e7,3.7989469827869765e7,6,15,0.3,2
41,48230,70,1,1307.049,40.986,9.081,4.0,3.1121407665384404e7,3.1121407665384397e7,3.5947978873698905e7,6,15,0.3,2
42,39930,65,1,933.848,28.127,9.367,0.2142857142857153,1.6118771175659195e7,1.6118771175659195e7,1.7080702566143986e7,6,15,0.3,2
43,184,28,1,4.074,7.799,9.193,1.0,1.0549601307779914e7,1.0549601307779917e7,1.0549601307779916e7,6,15,0.3,2
44,30,15,1,0.527,3.976,10.659,2.0,3.156339397001045e6,3.1563393970010453e6,3.1563393970010453e6,6,15,0.3,2
45,520,28,1,7.277,8.93,10.063,1.0,9.999828573810916e6,9.999828573810918e6,9.99982857381092e6,6,15,0.3,2
46,3548,36,1,52.363,11.791,9.374,0.07692307692307665,1.2368994896631068e7,1.236899447828651e7,1.3149984724835485e7,6,15,0.3,2
47,41665,112,1,3600.116,350.226,9.382,0.25,3.373923991670326e7,2.8638431724936444e7,3.408704589710038e7,6,15,0.3,2
48,64,22,1,0.741,4.01,9.233,1.0,7.804046922105567e6,7.8040469221055675e6,7.804046922105567e6,6,15,0.3,2
49,83582,67,1,2685.75,40.054,8.994,3.999904009788224e-6,2.1657465517341647e7,2.1657465508473445e7,2.4146642088017188e7,6,15,0.3,2
4,732,29,1,5.905,5.553,9.001,0.9999999345007495,7.804823790194644e6,7.804823790194645e6,7.8048237901946455e6,6,15,0.3,2
50,16,9,1,0.376,2.453,9.229,1.0000001326831693,2.8699971655278495e6,2.86999716552785e6,2.86999716552785e6,6,15,0.3,2
5,7872,39,1,106.594,9.479,8.974,0.2307692307692264,1.1651399750630822e7,1.1651399750630822e7,1.202712874934464e7,6,15,0.3,2
6,230,15,1,1.994,3.177,9.26,2.0,8.244748131719329e6,8.244748131719332e6,8.244748131719329e6,6,15,0.3,2
7,75986,93,1,3600.07,93.084,9.058,0.07142857142857295,2.9332600128490917e7,2.83078883528891e7,3.1125647913578667e7,6,15,0.3,2
8,146,8,1,2.027,2.632,9.022,1.0,4.336603311444607e6,4.336603311444608e6,4.336603311444607e6,6,15,0.3,2
9,84053,92,1,3600.047,80.362,11.518,0.07692272095744102,2.6397426006621152e7,2.6281150471791163e7,2.976941651669084e7,6,15,0.3,2
10,32044,114,1,3600.139,3600.046,10.591,5.866666666666667,2.885027166239655e7,2.2325105900268223e7,2.8850271662396558e7,6,15,0.3,3
11,43536,150,1,3600.002,3600.083,10.124,1.0,5.443229337661784e6,5.324978219528826e6,5.561477286201822e6,6,15,0.3,3
12,30019,70,1,3600.207,3600.027,9.284,6.300000000729998,2.982144446543923e7,2.03616177876445e7,2.982144446543923e7,6,15,0.3,3
13,27252,89,1,3600.152,3600.096,10.928,9.083333333333336,2.503087047397887e7,1.933128302545054e7,2.5030870473978877e7,6,15,0.3,3
14,47067,163,1,3600.103,2473.626,9.425,0.9999999999999929,7.476702430119792e6,7.177779381149845e6,7.675971129433091e6,6,15,0.3,3
15,31961,66,1,3600.09,3600.024,9.443,4.727272727272727,1.396195469114791e7,1.0948901673829418e7,1.3961954691147912e7,6,15,0.3,3
16,38498,136,1,3600.196,3600.027,9.483,1.76923076923077,1.5886539949926326e7,1.4800454707062222e7,1.5886539949926328e7,6,15,0.3,3
17,36116,132,1,3600.001,3600.064,9.606,2.0,1.3734769452346945e7,1.2978863151262654e7,1.4490715939422533e7,6,15,0.3,3
18,37869,138,1,3600.138,3600.047,9.111,2.0,1.6550617739058532e7,1.5815190653293718e7,1.6550617739058534e7,6,15,0.3,3
19,32957,71,1,3600.05,3600.024,9.049,7.0,2.502270398225791e7,1.7280864278886754e7,2.502270398225791e7,6,15,0.3,3
1,49863,143,1,3600.159,1163.826,8.921,1.0,8.671142468633875e6,8.671142468633877e6,8.671142468633877e6,6,15,0.3,3
20,32612,73,1,3600.152,3600.034,8.897,5.00000000000001,2.4584966723867588e7,1.8567385403927833e7,2.4584966723867588e7,6,15,0.3,3
21,65004,84,1,3600.055,3600.041,9.061,6.533333333333331,1.6208483904193472e7,1.6430706034631481e7,2.0788654503854606e7,6,15,0.3,3
22,99625,46,1,3600.027,41.348,9.164,1.0,4.386968176323082e6,4.51221486954984e6,4.512214869549839e6,6,15,0.3,3
23,40110,98,1,3600.157,3600.024,9.302,2.357142857142854,9.162769138844434e6,8.229842024863928e6,9.417203806293665e6,6,15,0.3,3
24,52267,101,1,3600.002,221.01,9.318,0.538461538461533,8.1259858938458e6,8.249054964436609e6,8.249054980134759e6,6,15,0.3,3
25,42399,105,1,3600.022,3600.034,8.806,1.000000000200001,1.4891763130111946e7,1.3378075384462893e7,1.5270185313937979e7,6,15,0.3,3
26,36514,79,1,3600.152,3600.036,9.158,4.0,2.1486948490503833e7,1.8617330741871294e7,2.2001855314270437e7,6,15,0.3,3
27,39651,155,1,3600.089,3600.047,9.244,1.0,8.450632091608297e6,8.194699795892189e6,8.578581941330781e6,6,15,0.3,3
28,37704,119,1,3600.041,3600.125,9.196,2.0,1.788036619401617e7,1.663582400805805e7,1.7880366194016173e7,6,15,0.3,3
29,33678,112,1,3600.106,3600.026,9.193,3.0,1.4089349317035193e7,1.2219916581092075e7,1.4089349317035193e7,6,15,0.3,3
2,37826,133,1,3600.008,3600.033,9.133,0.7272727272727266,1.4791269529160066e7,1.3805484275407303e7,1.479126952916007e7,6,15,0.3,3
30,31033,85,1,3600.044,3600.044,13.826,5.785714285714285,3.042727565821232e7,2.2447156949723322e7,3.0542938962678354e7,6,15,0.3,3
31,507,49,1,4.142,30.319,9.223,1.0,2.535611279043439e6,2.5356112790434384e6,2.5356112790434393e6,6,15,0.3,3
32,37829,73,1,3600.103,3600.035,12.412,6.0,1.5617175144758884e7,1.369567220167644e7,1.5977487509242812e7,6,15,0.3,3
33,80791,108,1,3600.002,233.068,9.147,0.0769230769230731,5.452226174757068e6,5.9475773984384835e6,5.947577398438484e6,6,15,0.3,3
34,35421,114,1,3600.003,3600.034,9.382,2.3076923076923066,1.542553683620241e7,1.3187530980420012e7,1.5925671739792824e7,6,15,0.3,3
35,36176,112,1,3600.147,3600.081,10.08,3.4166666666666643,1.6757503591614675e7,1.4824197706849772e7,1.727305378315765e7,6,15,0.3,3
36,44335,88,1,3600.011,252.09,8.858,9.087500757232192e-6,8.267684597371435e6,8.267684597371435e6,8.267684597371437e6,6,15,0.3,3
37,34923,159,1,3600.154,3600.064,12.49,1.000000000000008,1.2974471850335596e7,1.2707014536880843e7,1.2974471850335602e7,6,15,0.3,3
38,31839,103,1,3600.186,3600.03,9.823,5.0,3.5414317296818875e7,2.8042468813865267e7,3.567759017834161e7,6,15,0.3,3
39,32114,68,1,3600.09,3600.114,8.867,7.600000000000001,2.9410805570310377e7,1.9319878989582576e7,2.9409229306655336e7,6,15,0.3,3
3,28949,108,1,3600.142,3600.135,12.917,4.0,1.991869289078811e7,1.705494912257959e7,2.004886969363716e7,6,15,0.3,3
40,32401,84,1,3600.064,3600.045,8.855,7.071428571428572,3.786284834470044e7,2.861969756012514e7,3.7989469827869765e7,6,15,0.3,3
41,33026,57,1,3600.094,3600.031,9.326,8.785714285714285,3.443559635917386e7,2.5024813692084074e7,3.5947978873698905e7,6,15,0.3,3
42,32313,98,1,3600.189,3600.045,8.923,3.4666666666666632,1.6960461142333385e7,1.4435474588249005e7,1.7080702566143986e7,6,15,0.3,3
43,35278,129,1,3600.123,2606.439,9.17,2.49995354550947e-6,1.0549601307779914e7,9.95039120920762e6,1.0549601307779916e7,6,15,0.3,3
44,41155,62,1,3600.075,55.908,10.754,1.0,3.156339397000934e6,3.156339397000715e6,3.1563393970010453e6,6,15,0.3,3
45,51742,147,1,3600.021,1317.35,8.895,0.33333333333333215,9.749900584181909e6,9.6249365893674e6,9.99982857381092e6,6,15,0.3,3
46,45746,115,1,3600.171,3600.056,8.932,2.0,1.275949426975152e7,1.1587907501320465e7,1.3149984724835485e7,6,15,0.3,3
47,28349,69,1,3600.002,3600.076,8.983,8.700000000000003,2.2609534720884122e7,2.771228419637044e7,3.408704589710038e7,6,15,0.3,3
48,48012,119,1,3600.1,477.759,9.797,6.849526783980764e-6,7.804046922105566e6,7.669592711078472e6,7.804046922105567e6,6,15,0.3,3
49,25040,55,1,3600.253,3600.043,12.553,6.000000000000002,2.414664208801718e7,1.8172624575711124e7,2.4146642088017188e7,6,15,0.3,3
4,35067,149,1,3600.071,3064.374,13.063,0.3076923076923066,7.804823790194643e6,7.6964494389855135e6,7.8048237901946455e6,6,15,0.3,3
50,141,34,1,1.428,13.941,9.105,1.0,2.8699971655278495e6,2.8699970406662547e6,2.86999716552785e6,6,15,0.3,3
5,40081,136,1,3600.048,3600.076,9.889,2.0,1.1776641422389455e7,1.1025169298204636e7,1.202712874934464e7,6,15,0.3,3
6,50036,136,1,3600.033,664.086,8.937,0.46666666666666856,8.244748131719328e6,8.24474800714946e6,8.244748131719329e6,6,15,0.3,3
7,32018,66,1,3600.183,3600.045,10.091,6.666666666666667,3.1125647913578663e7,2.3696994643855847e7,3.1125647913578667e7,6,15,0.3,3
8,65043,71,1,3600.002,137.059,10.532,0.6666666666666643,4.212809395017527e6,4.3366033114446085e6,4.336603311444607e6,6,15,0.3,3
9,31927,90,1,3600.043,3600.033,9.199,5.933333333333334,2.976941651669083e7,2.8264377739324085e7,2.976941651669084e7,6,15,0.3,3
10,25732,52,1,3600.15,3600.052,10.091,9.2,2.885027166239655e7,1.7860601446411517e7,2.8850271662396558e7,6,15,0.3,4
11,26545,52,1,3600.034,3600.06,9.834,5.846153846153847,5.56147728620182e6,4.260696086723831e6,5.561477286201822e6,6,15,0.3,4
12,21309,42,1,3600.135,3600.032,9.828,8.25,2.982144446543923e7,1.5092206920110153e7,2.982144446543923e7,6,15,0.3,4
13,23640,45,1,3600.002,3600.143,11.447,9.0,2.5030870473978873e7,1.5490361495493136e7,2.5030870473978877e7,6,15,0.3,4
14,26075,79,1,3600.118,3600.043,10.544,3.0,7.675971129433089e6,6.181408992788103e6,7.675971129433091e6,6,15,0.3,4
15,25802,47,1,3600.062,3600.038,8.965,8.600000000000001,1.396195469114791e7,9.140997757207284e6,1.3961954691147912e7,6,15,0.3,4
16,27529,37,1,3600.041,3600.24,10.068,7.692307692307693,1.5886539949926326e7,1.1270528060765434e7,1.5886539949926328e7,6,15,0.3,4
17,30027,59,1,3600.172,3600.06,8.904,6.0,1.4364725440774685e7,1.0836985033862641e7,1.4490715939422533e7,6,15,0.3,4
18,29262,58,1,3600.021,3600.076,8.824,9.0,1.6550617739058532e7,1.3486204957555026e7,1.6550617739058534e7,6,15,0.3,4
19,24837,40,1,3600.03,3600.072,9.686,7.692307692307693,2.503634236125347e7,1.3241989101212615e7,2.502270398225791e7,6,15,0.3,4
1,24998,116,1,3600.084,3600.086,10.326,3.0,8.671142468633875e6,7.765325158134679e6,8.671142468633877e6,6,15,0.3,4
20,25485,43,1,3600.007,3600.061,10.087,10.583333333333263,2.4584966723867588e7,1.4598312144273225e7,2.4584966723867588e7,6,15,0.3,4
21,63196,45,1,3600.079,3600.102,9.215,9.866666666666667,1.1849357667184876e7,1.3078104637348255e7,2.0788654503854606e7,6,15,0.3,4
22,31213,141,1,3600.003,3600.059,9.606,1.0,4.512214869549838e6,4.136510750433595e6,4.512214869549839e6,6,15,0.3,4
23,28659,57,1,3600.193,3600.071,9.092,7.0,9.332397054617083e6,6.788271028045111e6,9.417203806293665e6,6,15,0.3,4
24,30282,86,1,3600.194,3600.044,9.147,4.571428571428569,8.24905498013476e6,7.26452240263835e6,8.249054980134759e6,6,15,0.3,4
25,29089,47,1,3600.026,3600.025,9.105,5.0,1.5270185313937975e7,1.0981435844857117e7,1.5270185313937979e7,6,15,0.3,4
26,24201,40,1,3600.12,3600.121,11.21,10.0,2.2001855314270437e7,1.4842183225430612e7,2.2001855314270437e7,6,15,0.3,4
27,55009,81,1,3600.006,3600.07,9.045,4.0,5.641039659327868e6,7.17071085348218e6,8.578581941330781e6,6,15,0.3,4
28,28665,48,1,3600.078,3600.032,9.12,16.933333333333337,1.788036619401617e7,1.3580981420935731e7,1.7880366194016173e7,6,15,0.3,4
29,26925,55,1,3600.096,3600.034,9.207,7.083333333333339,1.4089349317035194e7,9.976569578981556e6,1.4089349317035193e7,6,15,0.3,4
2,28858,58,1,3600.001,3600.068,8.894,5.363636363636363,1.4791269529160066e7,1.134057916779703e7,1.479126952916007e7,6,15,0.3,4
30,26992,44,1,3600.061,3600.049,9.234,11.499999999999968,3.0542938962678343e7,1.7704820621839676e7,3.0542938962678354e7,6,15,0.3,4
31,35384,178,1,3600.066,2824.3,9.869,1.0,2.5356112790431865e6,2.5356112790434393e6,2.5356112790434393e6,6,15,0.3,4
32,27740,48,1,3600.131,3600.122,9.227,7.0,1.5977487509242808e7,1.1653745546655294e7,1.5977487509242812e7,6,15,0.3,4
33,28152,89,1,3600.054,3600.085,10.573,5.0,5.947577398438482e6,5.080695773604058e6,5.947577398438484e6,6,15,0.3,4
34,28362,56,1,3600.063,3600.188,9.045,7.384615384615369,1.5925671739792818e7,1.0449460013786582e7,1.5925671739792824e7,6,15,0.3,4
35,27853,45,1,3600.118,3600.106,9.256,8.666666666666666,1.701527868738616e7,1.173103827765552e7,1.727305378315765e7,6,15,0.3,4
36,30728,91,1,3600.188,3600.056,8.917,3.000000000400007,8.26768459737128e6,7.141176627426021e6,8.267684597371437e6,6,15,0.3,4
37,29439,66,1,3600.081,3600.136,8.962,6.0,1.2974471850335596e7,1.0433532577052724e7,1.2974471850335602e7,6,15,0.3,4
38,26622,58,1,3600.037,3600.091,9.249,10.866666666666667,3.5677590178341605e7,2.3040017221451618e7,3.567759017834161e7,6,15,0.3,4
39,24841,58,1,3600.093,3600.03,18.922,7.0,1.0e20,1.6120531878121579e7,2.9409229306655336e7,6,15,0.3,4
3,29943,48,1,3600.17,3600.49,9.429,8.0,2.0048869693637155e7,1.3930588045492774e7,2.004886969363716e7,6,15,0.3,4
40,26362,42,1,3600.015,3600.061,9.075,13.600000000000001,3.798946982786976e7,2.203551245437744e7,3.7989469827869765e7,6,15,0.3,4
41,27747,43,1,3600.162,3600.074,9.254,11.5,3.5185889342952535e7,2.0960426829257578e7,3.5947978873698905e7,6,15,0.3,4
42,26658,39,1,3600.079,3600.036,9.279,8.933333333333337,1.7080702566143982e7,1.1910332198669659e7,1.7080702566143986e7,6,15,0.3,4
43,29446,74,1,3600.155,3600.064,9.946,6.000000000000001,1.0549601307779914e7,8.392386200354695e6,1.0549601307779916e7,6,15,0.3,4
44,29061,147,1,3600.154,3600.118,10.277,1.0,3.1563393970005363e6,3.0395618306623003e6,3.1563393970010453e6,6,15,0.3,4
45,30252,77,1,3600.201,3600.04,8.993,4.0,9.999828573810864e6,8.125507968588922e6,9.99982857381092e6,6,15,0.3,4
46,30439,53,1,3600.146,3600.054,9.024,5.75,1.2759494269751523e7,9.765653156336058e6,1.3149984724835485e7,6,15,0.3,4
47,25219,36,1,3600.157,3600.068,9.151,13.0,3.408704589710038e7,1.7276954173105136e7,3.408704589710038e7,6,15,0.3,4
48,29835,93,1,3600.128,3600.165,8.936,3.0,7.804046922105566e6,6.593822975887341e6,7.804046922105567e6,6,15,0.3,4
49,28481,52,1,3600.2,3600.022,8.898,9.0,2.414664208801718e7,1.493721519627253e7,2.4146642088017188e7,6,15,0.3,4
4,29522,99,1,3600.2,3600.061,10.118,3.0,7.804823790194644e6,6.721165243902718e6,7.8048237901946455e6,6,15,0.3,4
50,44844,96,1,3600.198,564.127,10.519,1.0,2.609413781501781e6,2.86999716552785e6,2.86999716552785e6,6,15,0.3,4
5,19883,53,1,3600.347,3600.292,15.775,6.071428571428559,1.2027128749344636e7,8.895959346882619e6,1.202712874934464e7,6,15,0.3,4
6,25381,82,1,3600.291,3600.189,9.261,3.0,8.244748131719329e6,6.95715093717914e6,8.244748131719329e6,6,15,0.3,4
7,26751,44,1,3600.033,3600.033,9.947,10.133333333333333,3.1125647913578667e7,1.8958058331534684e7,3.1125647913578667e7,6,15,0.3,4
8,32338,141,1,3600.155,3600.051,9.429,2.0,4.336603311444104e6,3.8414861206629556e6,4.336603311444607e6,6,15,0.3,4
9,25396,41,1,3600.083,3600.052,9.818,10.0,2.9769416516690835e7,1.6630630731806634e7,2.976941651669084e7,6,15,0.3,4
