instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k,obs_pb,obs_bb,obs_box
38,4,8,1,0.257,2.067,9.475,1.0,2.600111469746904e6,2.600111469746904e6,2.6001114697469044e6,4,20,0.3,1,2.6001114697545283e6,2.6001114697545283e6,2.6001114697545283e6
39,2,1,1,0.291,2.446,11.597,0.0,7757.985771461817,7757.985771461817,7757.985771461819,4,20,0.3,1,7757.985767364502,7757.985767364502,7757.985767364502
3,7,6,1,0.304,2.046,9.302,4.0,2.0788289171558905e7,2.0788289171558905e7,2.0786846298485186e7,4,20,0.3,1,2.0786846298488524e7,2.0334011723299503e7,2.0334011723299503e7
40,7,3,1,0.277,1.956,9.116,8.0,1.940739354789737e7,1.940739354789737e7,1.9407393547897365e7,4,20,0.3,1,1.694569481735552e7,1.694569481735552e7,1.694569481735552e7
41,4,5,1,0.267,2.009,9.329,2.0,621614.7959742454,621614.7959742454,621614.7959742452,4,20,0.3,1,621614.7959658559,621614.7959658559,621614.7959658559
42,7,5,1,0.283,2.077,9.605,3.0,2.8504248153860286e7,2.8504248153860286e7,2.850424815386029e7,4,20,0.3,1,2.850424815386067e7,2.850424815386067e7,2.850424815386067e7
43,7,4,1,0.291,1.989,9.087,11.0,3.4994979542865515e7,3.4994979542865515e7,3.499350659705648e7,4,20,0.3,1,3.160647854600525e7,3.474593336240519e7,3.474593336240519e7
44,14,13,1,0.599,2.282,9.468,0.6111111111111143,5.420207656202943e7,5.420207656202943e7,5.4200217020470485e7,4,20,0.3,1,3.0162365577287924e7,4.047660569478226e7,4.047660569478226e7
45,9,7,1,0.322,2.099,9.188,1.0,2.381895114038682e7,2.3823139052566655e7,2.3818269432296854e7,4,20,0.3,1,2.3818269432292208e7,2.3436901405399874e7,2.296352714885197e7
46,7,6,1,0.305,1.97,9.114,1.0,2.328742473246899e7,2.328742473246899e7,2.3286266801514436e7,4,20,0.3,1,2.1861412751959555e7,2.145498831886168e7,2.145498831886168e7
47,4,4,1,0.249,1.989,9.199,2.0,6.879289414398801e6,6.879289414398801e6,6.879289414398799e6,4,20,0.3,1,6.879289414399404e6,6.879289414399404e6,6.879289414399404e6
48,5,5,1,0.271,2.183,9.99,1.0,1.0650007659897162e6,1.0650007659897162e6,1.0650007659897162e6,4,20,0.3,1,1.0650007661075592e6,1.0650007661075592e6,1.0650007661075592e6
49,5,5,1,0.349,2.849,12.59,7.0,8.79148191251725e6,8.79342194320666e6,8.791464245189438e6,4,20,0.3,1,8.791464245186895e6,8.791481912515825e6,8.79342194320402e6
4,4,3,1,0.258,2.068,9.577,8.0,1.0884915684736887e7,1.0884915684736887e7,1.0884915684736887e7,4,20,0.3,1,1.0884915684726674e7,1.0884915684726674e7,1.0884915684726674e7
50,3,3,1,0.298,2.292,10.505,8.0,2.197090714069855e6,2.197090714069855e6,2.197090714069855e6,4,20,0.3,1,2.1970907140677907e6,2.1970907140677907e6,2.1970907140677907e6
5,8,6,1,0.292,2.054,9.198,5.0,2.1883725604763824e7,2.1883725604763824e7,2.188372560476383e7,4,20,0.3,1,1.9501418578451157e7,1.9501418578451157e7,1.9501418578451157e7
6,5,5,1,0.264,2.061,9.439,2.0,4.133252230421886e6,4.133252230421886e6,4.133252230421887e6,4,20,0.3,1,4.1332522308387756e6,4.1332522308387756e6,4.1332522308387756e6
7,7,7,1,0.283,2.061,9.503,2.0,1.279022073253752e7,1.279022073253752e7,1.2790220732537517e7,4,20,0.3,1,1.2790220733827583e7,1.2790220733827583e7,1.2790220733827583e7
8,3,4,1,0.258,2.115,9.678,6.0,5.876594153526428e6,5.876594153526428e6,5.876594153526427e6,4,20,0.3,1,5.8765941541118715e6,5.8765941541118715e6,5.8765941541118715e6
9,7,5,1,0.281,2.015,9.166,6.0,2.5350753804721825e7,2.5350753804721825e7,2.535075380472182e7,4,20,0.3,1,2.535075380471155e7,2.535075380471155e7,2.535075380471155e7
10,11,10,1,0.323,2.209,9.913,1.0,2.3286741316262413e7,2.3286741316262413e7,2.3286741316262413e7,6,10,0.1,1,7.678495290523529e6,7.678495290523529e6,7.678495290523529e6
11,9,8,1,0.303,2.114,9.257,2.833333333333332,1.5870275997912716e7,1.5870275997912716e7,1.5870275997912716e7,6,10,0.1,1,6.418231933265686e6,6.418231933265686e6,6.418231933265686e6
12,8,8,1,0.303,2.185,9.731,3.666666666666668,1.9681988076863516e7,1.9681988076863516e7,1.9681988076863516e7,6,10,0.1,1,5.964652329713821e6,5.964652329713821e6,5.964652329713821e6
13,10,9,1,0.305,2.145,9.728,2.75,2.4666194985802677e7,2.4666194985802677e7,2.4666194985802673e7,6,10,0.1,1,6.7835148175525665e6,6.7835148175525665e6,6.7835148175525665e6
14,10,9,1,0.294,2.112,9.439,1.0,2.11645884073328e7,2.11645884073328e7,2.1164588407332797e7,6,10,0.1,1,7.350800331645966e6,7.350800331645966e6,7.350800331645966e6
15,10,9,1,0.419,2.446,10.75,0.5,2.134936774713909e7,2.134936774713909e7,2.134936774713909e7,6,10,0.1,1,6.999953473377228e6,6.999953473377228e6,6.999953473377228e6
16,11,10,1,0.339,2.293,10.106,3.75,2.2022823619037822e7,2.2022823619037822e7,2.202282361903782e7,6,10,0.1,1,5.1750581885719765e6,5.1750581885719765e6,5.1750581885719765e6
17,9,8,1,0.279,2.057,9.338,3.3999999999999986,1.9372216846974783e7,1.9372216846974783e7,1.9372216846974783e7,6,10,0.1,1,6.032216846975327e6,6.032216846975327e6,6.032216846975327e6
18,10,9,1,0.278,2.065,9.282,5.75,2.0954772215146437e7,2.0954772215146437e7,2.095477221514644e7,6,10,0.1,1,6.822753534152985e6,6.822753534152985e6,6.822753534152985e6
19,10,9,1,0.306,2.354,9.821,2.5,1.741353864721584e7,1.741353864721584e7,1.7413538647215843e7,6,10,0.1,1,5.041055630456432e6,5.041055630456432e6,5.041055630456432e6
1,7,7,1,0.3,2.23,9.852,6.0,2.02628260473599e7,2.02628260473599e7,2.0262826047359906e7,6,10,0.1,1,7.123156340703964e6,7.123156340703964e6,7.123156340703964e6
20,10,9,1,0.375,2.797,12.346,2.0,2.1227935307043895e7,2.1227935307043895e7,2.1227935307043895e7,6,10,0.1,1,6.029545359422684e6,6.029545359422684e6,6.029545359422684e6
21,11,10,1,0.362,2.467,10.249,1.5,2.7358676144571036e7,2.7358676144571036e7,2.7358676144571036e7,6,10,0.1,1,8.170577619703293e6,8.170577619703293e6,8.170577619703293e6
22,9,9,1,0.339,2.463,10.449,0.6666666666666643,1.657057633025472e7,1.657057633025472e7,1.6570576330254719e7,6,10,0.1,1,4.818980693918228e6,4.818980693918228e6,4.818980693918228e6
23,10,9,1,0.362,2.622,10.844,1.0,1.810189724257906e7,1.810189724257906e7,1.810189724257906e7,6,10,0.1,1,6.375719306013107e6,6.375719306013107e6,6.375719306013107e6
24,8,7,1,0.325,2.561,11.002,1.0,1.5657292358062224e7,1.5657292358062224e7,1.5657292358062226e7,6,10,0.1,1,5.73400157324791e6,5.73400157324791e6,5.73400157324791e6
25,8,7,1,0.352,2.55,12.856,3.5,1.3993792541624034e7,1.3993792541624034e7,1.3993792541624032e7,6,10,0.1,1,5.925730072851181e6,5.925730072851181e6,5.925730072851181e6
26,11,10,1,0.304,2.142,9.596,1.6000000000000014,2.122677426484674e7,2.122677426484674e7,2.1226774264846735e7,6,10,0.1,1,7.719277087352753e6,7.719277087352753e6,7.719277087352753e6
27,11,10,1,0.278,2.001,8.964,1.0,2.1335751931783985e7,2.1335751931783985e7,2.133575193178399e7,6,10,0.1,1,6.096316246693806e6,6.096316246693806e6,6.096316246693806e6
28,11,10,1,0.274,1.99,8.877,1.9999999999999973,1.9986732980411146e7,1.9986732980411146e7,1.998673298041115e7,6,10,0.1,1,4.709669584587097e6,4.709669584587097e6,4.709669584587097e6
29,9,8,1,0.294,2.053,9.266,7.0,1.8649274432141677e7,1.8649274432141677e7,1.8649274432141677e7,6,10,0.1,1,5.097720388415648e6,5.097720388415648e6,5.097720388415648e6
2,10,9,1,0.28,2.105,9.574,1.0,1.5152066702086143e7,1.5152066702086143e7,1.5152066702086143e7,6,10,0.1,1,4.4635365879879e6,4.4635365879879e6,4.4635365879879e6
30,11,10,1,0.279,1.98,8.82,1.0,1.9968585281847328e7,1.9968585281847328e7,1.9968585281847328e7,6,10,0.1,1,6.467459699142456e6,6.467459699142456e6,6.467459699142456e6
31,11,10,1,0.281,1.994,8.965,2.0,1.3491731265130566e7,1.3491731265130566e7,1.3491731265130566e7,6,10,0.1,1,4.677722188667297e6,4.677722188667297e6,4.677722188667297e6
32,10,9,1,0.412,2.751,12.265,1.3999999999999986,1.679136538197044e7,1.679136538197044e7,1.6791365381970443e7,6,10,0.1,1,4.752619932380676e6,4.752619932380676e6,4.752619932380676e6
33,11,10,1,0.312,2.357,10.413,1.0,1.8758754034785554e7,1.8758754034785554e7,1.8758754034785554e7,6,10,0.1,1,4.53241754220954e6,4.53241754220954e6,4.53241754220954e6
34,9,8,1,0.277,2.093,9.522,4.0,1.484452023522201e7,1.484452023522201e7,1.4844520235222012e7,6,10,0.1,1,6.112739202695847e6,6.112739202695847e6,6.112739202695847e6
35,11,10,1,0.286,2.011,8.879,0.25,2.894819641671272e7,2.894819641671272e7,2.894819641671272e7,6,10,0.1,1,7.719940529806137e6,7.719940529806137e6,7.719940529806137e6
36,10,9,1,0.27,2.068,9.365,3.0,2.1484647821136218e7,2.1484647821136218e7,2.1484647821136214e7,6,10,0.1,1,5.948062868192673e6,5.948062868192673e6,5.948062868192673e6
37,9,9,1,0.272,2.072,9.234,5.0,2.153491770650269e7,2.153491770650269e7,2.1534917706502695e7,6,10,0.1,1,6.188446059898376e6,6.188446059898376e6,6.188446059898376e6
38,9,8,1,0.267,2.02,8.989,1.9999999999999334,1.9341089907167528e7,1.9341089907167528e7,1.934108990716753e7,6,10,0.1,1,6.917135423992157e6,6.917135423992157e6,6.917135423992157e6
39,8,7,1,0.29,2.387,10.435,2.0,1.320329140154901e7,1.320329140154901e7,1.320329140154901e7,6,10,0.1,1,6.069757634893417e6,6.069757634893417e6,6.069757634893417e6
3,9,8,1,0.321,2.237,9.948,0.8000000000000007,1.4327406806882747e7,1.4327406806882747e7,1.432740680688275e7,6,10,0.1,1,6.512605465837479e6,6.512605465837479e6,6.512605465837479e6
40,11,10,1,0.299,2.311,9.991,1.5,1.808635961296585e7,1.808635961296585e7,1.8086359612965845e7,6,10,0.1,1,4.206259901508439e6,4.206259901508439e6,4.206259901508439e6
41,11,9,1,0.293,2.113,9.537,1.5,1.6547143656877717e7,1.6547143656877717e7,1.6547143656877715e7,6,10,0.1,1,5.586115967833227e6,5.586115967833227e6,5.586115967833227e6
42,9,7,1,0.292,2.364,9.754,2.25,1.2809960117232518e7,1.2809960117232518e7,1.2809960117232518e7,6,10,0.1,1,4.92730066753006e6,4.92730066753006e6,4.92730066753006e6
43,8,7,1,0.26,2.07,9.273,2.0,1.1499793802055247e7,1.1499793802055247e7,1.1499793802055247e7,6,10,0.1,1,5.016223412218094e6,5.016223412218094e6,5.016223412218094e6
44,9,8,1,0.269,2.154,9.672,1.0,1.4942312036287805e7,1.4942312036287805e7,1.4942312036287801e7,6,10,0.1,1,4.892766772943794e6,4.892766772943794e6,4.892766772943794e6
45,10,8,1,0.307,2.305,9.967,2.5,1.792739336278078e7,1.792739336278078e7,1.7927393362780776e7,6,10,0.1,1,5.3044154257011125e6,5.3044154257011125e6,5.3044154257011125e6
46,10,9,1,0.263,1.964,8.808,4.0,1.2929982125115193e7,1.2929982125115193e7,1.292998212511519e7,6,10,0.1,1,3.784630847006736e6,3.784630847006736e6,3.784630847006736e6
47,11,10,1,0.321,2.422,10.36,2.0,2.25996195855954e7,2.25996195855954e7,2.2599619585595403e7,6,10,0.1,1,6.371518957365036e6,6.371518957365036e6,6.371518957365036e6
48,10,9,1,0.272,2.135,9.288,1.0,2.0346584062492393e7,2.0346584062492393e7,2.0346584062492397e7,6,10,0.1,1,6.589854654670715e6,6.589854654670715e6,6.589854654670715e6
49,11,10,1,0.333,2.334,10.4,0.8571428571428577,2.2312748526964445e7,2.2312748526964445e7,2.231274852696445e7,6,10,0.1,1,7.670160640937805e6,7.670160640937805e6,7.670160640937805e6
4,9,8,1,0.26,2.016,8.995,1.0,2.278917246192929e7,2.278917246192929e7,2.2789172461929295e7,6,10,0.1,1,7.129963286495209e6,7.129963286495209e6,7.129963286495209e6
50,10,9,1,0.359,2.688,12.016,1.0,2.3938986840799212e7,2.3938986840799212e7,2.3938986840799216e7,6,10,0.1,1,7.593933888912201e6,7.593933888912201e6,7.593933888912201e6
5,11,10,1,0.403,2.872,12.794,0.6666666666666679,2.108138566946154e7,2.108138566946154e7,2.108138566946154e7,6,10,0.1,1,5.469996717803955e6,5.469996717803955e6,5.469996717803955e6
6,11,10,1,0.283,2.084,9.223,2.666666666666668,2.488334331855577e7,2.488334331855577e7,2.4883343318555765e7,6,10,0.1,1,6.987173337244034e6,6.987173337244034e6,6.987173337244034e6
7,9,8,1,0.314,2.387,10.195,5.75,2.250189160741965e7,2.250189160741965e7,2.250189160741965e7,6,10,0.1,1,5.8385010160655975e6,5.8385010160655975e6,5.8385010160655975e6
8,9,8,1,0.263,2.007,8.775,1.0,1.6921059088727824e7,1.6921059088727824e7,1.6921059088727828e7,6,10,0.1,1,5.414934632595778e6,5.414934632595778e6,5.414934632595778e6
9,10,8,1,0.323,2.315,9.779,2.666666666666668,1.5350711659527801e7,1.5350711659527801e7,1.53507116595278e7,6,10,0.1,1,4.995353143280029e6,4.995353143280029e6,4.995353143280029e6
10,8,5,1,0.314,2.398,10.496,7.666666666666657,2.1978261300448082e7,2.1978261300448082e7,2.197826130044808e7,6,10,0.3,1,1.6141635467733383e7,1.6141635467733383e7,1.6141635467733383e7
11,6,5,1,0.265,2.129,9.697,2.0,1.514612588008258e7,1.514612588008258e7,1.514612588008258e7,6,10,0.3,1,1.3611366977556229e7,1.3611366977556229e7,1.3611366977556229e7
12,8,8,1,0.267,2.029,9.131,2.3999999999999986,2.5251296830347475e7,2.5251296830347475e7,2.525129683034748e7,6,10,0.3,1,1.6651111483507156e7,1.6651111483507156e7,1.6651111483507156e7
13,6,4,1,0.245,1.95,8.831,5.0,1.4782104101156984e7,1.4782104101156984e7,1.4782104101156984e7,6,10,0.3,1,1.215173359493637e7,1.215173359493637e7,1.215173359493637e7
14,5,4,1,0.242,1.951,8.962,4.0,7.676004987933196e6,7.676004987933196e6,7.676004987933197e6,6,10,0.3,1,7.676004987934113e6,7.676004987934113e6,7.676004987934113e6
15,9,8,1,0.315,2.43,10.443,1.0,2.6518381332137614e7,2.6518381332137614e7,2.6518381332137614e7,6,10,0.3,1,1.8151288049520493e7,1.8151288049520493e7,1.8151288049520493e7
16,8,8,1,0.274,2.05,9.21,2.0,3.014108028198072e7,3.014108028198072e7,3.0141080281980716e7,6,10,0.3,1,1.765389747542e7,1.765389747542e7,1.765389747542e7
17,5,3,1,0.266,2.08,9.44,1.0,1.739475284623336e6,1.739475284623336e6,1.739475284623336e6,6,10,0.3,1,1.7394752846221924e6,1.7394752846221924e6,1.7394752846221924e6
18,5,3,1,0.238,1.949,8.881,5.0,8.758854288710767e6,8.758854288710767e6,8.758854288710766e6,6,10,0.3,1,7.944188713152306e6,7.944188713152306e6,7.944188713152306e6
19,5,5,1,0.245,2.13,9.344,4.0,1.2428293143451858e7,1.2428293143451858e7,1.2428293143451858e7,6,10,0.3,1,9.936510537453584e6,9.936510537453584e6,9.936510537453584e6
1,6,5,1,0.275,2.268,9.92,5.375,2.5430095141768746e7,2.5430095141768746e7,2.5430095141768754e7,6,10,0.3,1,1.6350634459547043e7,1.6350634459547043e7,1.6350634459547043e7
20,7,6,1,0.274,2.034,9.256,2.0,8.1987209471832095e6,8.1987209471832095e6,8.198720947183211e6,6,10,0.3,1,8.198720947183609e6,8.198720947183609e6,8.198720947183609e6
21,6,5,1,0.274,2.138,9.579,1.0,1.4696874924518913e7,1.4696874924518913e7,1.4696874924518917e7,6,10,0.3,1,1.4696874924518585e7,1.4696874924518585e7,1.4696874924518585e7
22,9,8,1,0.281,2.051,9.166,1.8571428571428612,2.308052551240907e7,2.308052551240907e7,2.308052551240907e7,6,10,0.3,1,1.4990206428466797e7,1.4990206428466797e7,1.4990206428466797e7
23,10,8,1,0.312,1.991,8.975,1.1666666666666714,2.9208592434572116e7,2.9208592434572116e7,2.9208592434572116e7,6,10,0.3,1,2.3183997178455353e7,2.3183997178455353e7,2.3183997178455353e7
24,6,6,1,0.257,2.067,9.213,1.9999999999999982,1.5054035544615919e7,1.5054035544615919e7,1.5054035544615922e7,6,10,0.3,1,1.2606424464399338e7,1.2606424464399338e7,1.2606424464399338e7
25,7,5,1,0.307,2.483,11.009,4.0,1.044565185169942e7,1.044565185169942e7,1.044565185169942e7,6,10,0.3,1,1.0108769082773209e7,1.0108769082773209e7,1.0108769082773209e7
26,8,7,1,0.277,2.227,9.705,1.0000000002000036,2.5404450738764644e7,2.5404450738764644e7,2.5404450738764644e7,6,10,0.3,1,2.032382085655403e7,2.032382085655403e7,2.032382085655403e7
27,4,3,1,0.28,2.22,9.748,14.0,6.254466887738635e6,6.254466887738635e6,6.254466887738636e6,6,10,0.3,1,6.2544668877391815e6,6.2544668877391815e6,6.2544668877391815e6
28,7,6,1,0.353,2.634,11.463,2.0,8.1987209471832095e6,8.1987209471832095e6,8.198720947183211e6,6,10,0.3,1,8.198720947183609e6,8.198720947183609e6,8.198720947183609e6
29,5,5,1,0.254,2.101,9.595,5.0,1.0609941780755995e7,1.0609941780755995e7,1.0609941780755993e7,6,10,0.3,1,1.0574583299139023e7,1.0574583299139023e7,1.0574583299139023e7
2,9,8,1,0.292,2.23,9.798,3.0,3.475013605929239e7,3.475013605929239e7,3.475013605929239e7,6,10,0.3,1,1.854224824022293e7,1.854224824022293e7,1.854224824022293e7
30,9,8,1,0.374,2.808,12.774,1.0,3.2023025430999067e7,3.2023025430999067e7,3.2023025430999067e7,6,10,0.3,1,2.07518089926548e7,2.07518089926548e7,2.07518089926548e7
31,5,4,1,0.287,2.264,10.033,3.0,1.2400881278358176e7,1.2400881278358176e7,1.2400881278358178e7,6,10,0.3,1,1.0452413611190796e7,1.0452413611190796e7,1.0452413611190796e7
32,6,5,1,0.27,2.087,9.289,4.111111111111114,1.7334275736509364e7,1.7334275736509364e7,1.7334275736509368e7,6,10,0.3,1,1.286124544374362e7,1.286124544374362e7,1.286124544374362e7
33,5,4,1,0.267,2.22,9.586,2.0,1.0905000396232435e7,1.0905000396232435e7,1.0905000396232434e7,6,10,0.3,1,1.0905000396232605e7,1.0905000396232605e7,1.0905000396232605e7
34,7,6,1,0.35,2.758,11.83,3.0,1.9151468299321286e7,1.9151468299321286e7,1.9151468299321286e7,6,10,0.3,1,1.1534644814429432e7,1.1534644814429432e7,1.1534644814429432e7
35,10,9,1,0.358,2.757,12.042,1.0,2.3043657276484136e7,2.3043657276484136e7,2.3043657276484136e7,6,10,0.3,1,1.757396826543808e7,1.757396826543808e7,1.757396826543808e7
36,9,8,1,0.359,2.374,10.334,1.0,2.631178631745611e7,2.631178631745611e7,2.6311786317456115e7,6,10,0.3,1,1.8170713366056442e7,1.8170713366056442e7,1.8170713366056442e7
37,7,5,1,0.3,2.317,9.836,2.0,1.7838568598450363e7,1.7838568598450363e7,1.7838568598450363e7,6,10,0.3,1,1.5927495601415634e7,1.5927495601415634e7,1.5927495601415634e7
38,7,6,1,0.269,2.244,9.724,1.0,8.870982113607887e6,8.870982113607887e6,8.870982113607889e6,6,10,0.3,1,8.811853017555103e6,8.811853017555103e6,8.811853017555103e6
39,9,6,1,0.314,2.375,10.389,0.4285714285714306,1.282667691305649e7,1.282667691305649e7,1.282667691305649e7,6,10,0.3,1,1.1363530602874756e7,1.1363530602874756e7,1.1363530602874756e7
3,4,3,1,0.281,2.284,9.948,7.0,5.142497129270973e6,5.142497129270973e6,5.142497129270974e6,6,10,0.3,1,5.1424971292709885e6,5.1424971292709885e6,5.1424971292709885e6
40,9,4,1,0.254,1.96,8.922,7.0,9.184062238402389e6,9.184062238402389e6,9.184062238402389e6,6,10,0.3,1,9.078511302829742e6,9.078511302829742e6,9.078511302829742e6
41,4,3,1,0.264,2.174,9.771,5.0,7.439434831866649e6,7.439434831866649e6,7.439434831866648e6,6,10,0.3,1,6.834330146707535e6,6.834330146707535e6,6.834330146707535e6
42,6,5,1,0.28,1.954,9.054,5.0,1.842238586322618e7,1.842238586322618e7,1.842238586322618e7,6,10,0.3,1,1.339833610232544e7,1.339833610232544e7,1.339833610232544e7
43,9,5,1,0.285,2.077,9.397,1.0,1.3826181691797199e7,1.3826181691797199e7,1.3826181691797199e7,6,10,0.3,1,1.3826181691797197e7,1.3826181691797197e7,1.3826181691797197e7
44,6,5,1,0.267,2.063,9.36,7.0,7.697083449545674e6,7.697083449545674e6,7.697083449545676e6,6,10,0.3,1,7.697083449539185e6,7.697083449539185e6,7.697083449539185e6
45,6,6,1,0.257,2.068,9.456,2.0,1.6657146538666522e7,1.6657146538666522e7,1.6657146538666522e7,6,10,0.3,1,1.15101294899292e7,1.15101294899292e7,1.15101294899292e7
46,7,5,1,0.337,2.689,12.204,2.857142857142861,1.5084181670024265e7,1.5084181670024265e7,1.5084181670024266e7,6,10,0.3,1,1.1652375702315718e7,1.1652375702315718e7,1.1652375702315718e7
47,4,3,1,0.235,1.946,8.862,7.0,2.428397445179375e6,2.428397445179375e6,2.4283974451793744e6,6,10,0.3,1,2.4283974451789856e6,2.4283974451789856e6,2.4283974451789856e6
48,8,7,1,0.25,1.996,8.886,2.3999999999999986,1.1974986740480307e7,1.1974986740480307e7,1.197498674048031e7,6,10,0.3,1,9.95841539286995e6,9.95841539286995e6,9.95841539286995e6
49,8,5,1,0.261,2.002,8.961,1.75,7.085744528288458e6,7.085744528288458e6,7.085744528288458e6,6,10,0.3,1,7.03974181097741e6,7.03974181097741e6,7.03974181097741e6
4,9,8,1,0.312,2.354,9.913,0.6666666666666643,1.9863362695308223e7,1.9863362695308223e7,1.9863362695308223e7,6,10,0.3,1,1.3204357364179611e7,1.3204357364179611e7,1.3204357364179611e7
50,6,5,1,0.257,2.083,9.411,1.0,2.2329999117770754e7,2.2329999117770754e7,2.2329999117770758e7,6,10,0.3,1,1.8903946432828903e7,1.8903946432828903e7,1.8903946432828903e7
5,10,9,1,0.326,2.371,10.267,1.2857142857142847,3.366259469408381e7,3.366259469408381e7,3.366259469408381e7,6,10,0.3,1,2.2026445502880096e7,2.2026445502880096e7,2.2026445502880096e7
6,6,5,1,0.255,2.059,9.328,4.0,1.2136154060124941e7,1.2136154060124941e7,1.2136154060124941e7,6,10,0.3,1,9.008655059324265e6,9.008655059324265e6,9.008655059324265e6
7,8,6,1,0.274,2.089,9.418,5.0,1.7256414142797124e7,1.7256414142797124e7,1.7256414142797124e7,6,10,0.3,1,1.3829758630493164e7,1.3829758630493164e7,1.3829758630493164e7
8,3,2,1,0.307,2.604,11.445,23.0,4.79957436887284e6,4.79957436887284e6,4.79957436887284e6,6,10,0.3,1,4.799574368873596e6,4.799574368873596e6,4.799574368873596e6
9,5,3,1,0.254,2.049,9.435,13.0,9.812448350910254e6,9.812448350910254e6,9.812448350910258e6,6,10,0.3,1,9.812448350910187e6,9.812448350910187e6,9.812448350910187e6
10,14,13,1,0.388,2.056,9.062,1.0000000002000058,3.3287936925909467e7,3.3287936925909467e7,3.3287936925909467e7,6,15,0.1,1,1.089229554193306e7,1.089229554193306e7,1.089229554193306e7
11,15,14,1,0.429,2.145,9.429,1.5714285714285714,2.909882613079282e7,2.909882613079282e7,2.9098826130792823e7,6,15,0.1,1,8.248901047000885e6,8.248901047000885e6,8.248901047000885e6
12,14,13,1,0.471,2.446,10.593,1.125,3.0441740968387887e7,3.0441740968387887e7,3.0441740968387894e7,6,15,0.1,1,9.033733658042908e6,9.033733658042908e6,9.033733658042908e6
13,12,11,1,0.378,2.159,10.019,1.0,2.803705211478801e7,2.803705211478801e7,2.803705211478801e7,6,15,0.1,1,1.1141771235200882e7,1.1141771235200882e7,1.1141771235200882e7
14,12,10,1,0.331,2.105,9.687,3.0,1.6633135277606886e7,1.6633135277606886e7,1.6633135277606886e7,6,15,0.1,1,4.851534282833099e6,4.851534282833099e6,4.851534282833099e6
15,10,10,1,0.379,2.283,10.08,1.5,2.4953311306733854e7,2.4953311306733854e7,2.4953311306733858e7,6,15,0.1,1,9.46555859693718e6,9.46555859693718e6,9.46555859693718e6
16,13,12,1,0.442,2.393,10.343,1.0,2.9530095693805423e7,2.9530095693805423e7,2.9530095693805426e7,6,15,0.1,1,9.401361009277344e6,9.401361009277344e6,9.401361009277344e6
17,15,15,1,0.483,2.058,8.96,1.0,2.4583874393952504e7,2.4583874393952504e7,2.4583874393952508e7,6,15,0.1,1,7.19343190389061e6,7.19343190389061e6,7.19343190389061e6
18,13,12,1,0.413,2.138,9.417,3.3999999999999986,2.6445532054547876e7,2.6445532054547876e7,2.6445532054547872e7,6,15,0.1,1,8.049010644235611e6,8.049010644235611e6,8.049010644235611e6
19,10,11,1,0.397,2.95,12.544,0.9999999999999929,2.275903793307741e7,2.275903793307741e7,2.2759037933077414e7,6,15,0.1,1,7.882623714584351e6,7.882623714584351e6,7.882623714584351e6
1,13,12,1,0.531,2.241,9.747,2.5,2.335113432479032e7,2.335113432479032e7,2.3351134324790318e7,6,15,0.1,1,7.952005453317642e6,7.952005453317642e6,7.952005453317642e6
20,13,12,1,0.448,2.402,10.453,1.0000000002000036,2.246365348923435e7,2.246365348923435e7,2.246365348923435e7,6,15,0.1,1,7.487991901176453e6,7.487991901176453e6,7.487991901176453e6
21,12,12,1,0.434,2.258,10.231,1.0,2.5910723728203207e7,2.5910723728203207e7,2.5910723728203204e7,6,15,0.1,1,8.033667818468094e6,8.033667818468094e6,8.033667818468094e6
22,13,12,1,0.439,2.383,9.961,1.3333333333333357,2.7482679812963683e7,2.7482679812963683e7,2.7482679812963687e7,6,15,0.1,1,7.923198736005783e6,7.923198736005783e6,7.923198736005783e6
23,12,11,1,0.406,2.13,9.435,2.6666666666666985,3.379328639377667e7,3.379328639377667e7,3.379328639377668e7,6,15,0.1,1,1.0240567654745102e7,1.0240567654745102e7,1.0240567654745102e7
24,10,9,1,0.366,2.203,9.974,2.0,2.6036994374744084e7,2.6036994374744084e7,2.6036994374744084e7,6,15,0.1,1,1.026483396470642e7,1.026483396470642e7,1.026483396470642e7
25,15,15,1,0.449,2.157,9.362,0.5000000001500098,3.497370958451249e7,3.497370958451249e7,3.497370958451249e7,6,15,0.1,1,1.0480489298069e7,1.0480489298069e7,1.0480489298069e7
26,16,15,1,0.466,2.185,9.331,0.6666666666666643,3.1259846498918116e7,3.1259846498918116e7,3.1259846498918112e7,6,15,0.1,1,9.266939824264526e6,9.266939824264526e6,9.266939824264526e6
27,11,10,1,0.327,2.143,9.922,1.6666666666666643,2.535971710658814e7,2.535971710658814e7,2.535971710658814e7,6,15,0.1,1,9.450226197065353e6,9.450226197065353e6,9.450226197065353e6
28,12,12,1,0.358,2.057,9.437,2.0,3.121601589524084e7,3.121601589524084e7,3.1216015895240836e7,6,15,0.1,1,8.693296965240479e6,8.693296965240479e6,8.693296965240479e6
29,13,12,1,0.406,2.1,9.511,2.6666666666666994,2.78362543613708e7,2.78362543613708e7,2.7836254361370802e7,6,15,0.1,1,1.1002777447795868e7,1.1002777447795868e7,1.1002777447795868e7
2,15,14,1,0.483,2.569,10.634,2.0,3.444086816692806e7,3.444086816692806e7,3.444086816692805e7,6,15,0.1,1,1.0116008372888565e7,1.0116008372888565e7,1.0116008372888565e7
