instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k,obs_pb,obs_bb,obs_box
9,27486,75,1,3600.106,3600.052,10.216,8.777777777777779,1.0e20,1.936609522646346e7,3.2106452312887195e7,6,15,0.1,3,9.68319581432724e6,9.174855503574371e6,7.773618403154373e6
10,25856,44,1,3600.001,3600.026,8.997,12.79999999999997,1.4566547544045435e7,1.5298230015700258e7,3.3287936925909467e7,6,15,0.1,4,1.089229554193306e7,8.256127197711945e6,9.578295387557983e6
11,22293,43,1,3600.1,3600.039,9.039,11.899999999999999,1.0e20,1.271676962690099e7,2.9098826130792823e7,6,15,0.1,4,8.248901047000885e6,8.035979059509277e6,6.590466914772034e6
12,24239,46,1,3600.07,3600.037,9.248,11.416666666666666,1.0e20,1.3612396977443004e7,3.0441740968387894e7,6,15,0.1,4,9.033733658042908e6,7.720234739757538e6,7.6130228994960785e6
13,23391,48,1,3600.227,3600.039,10.927,10.0,2.803705211478801e7,1.3712980066627406e7,2.803705211478801e7,6,15,0.1,4,1.1141771235200882e7,1.114109101479721e7,8.633656284294128e6
14,24754,49,1,3600.159,3600.051,8.81,9.222222222222221,1.0e20,7.920872946761793e6,1.6633135277606886e7,6,15,0.1,4,4.851534282833099e6,4.5551053509635925e6,3.6636541545352936e6
15,24635,44,1,3600.107,3600.058,9.023,11.818181818181818,2.4953311306733858e7,1.2907525239321921e7,2.4953311306733858e7,6,15,0.1,4,9.46555859693718e6,9.464737767101288e6,7.194373168218613e6
16,20470,46,1,3600.2,3600.08,10.868,13.75,1.0e20,1.3590968741377078e7,2.9530095693805426e7,6,15,0.1,4,9.401361009277344e6,6.937306241344452e6,7.18913175063324e6
17,19966,43,1,3600.218,3600.045,11.451,11.583333333333332,1.0e20,1.0835512561285472e7,2.4583874393952508e7,6,15,0.1,4,7.19343190389061e6,5.647777901391983e6,6.685237983343124e6
18,21854,45,1,3600.221,3600.047,10.126,10.625,1.0e20,1.2073456616226312e7,2.6445532054547872e7,6,15,0.1,4,8.049010644235611e6,6.786832480049133e6,6.842980355304718e6
19,25521,49,1,3600.002,3600.03,8.811,9.833333333333336,2.275903793307741e7,1.1435244482678387e7,2.2759037933077414e7,6,15,0.1,4,7.882623714584351e6,7.8822791754665375e6,6.477254787145615e6
1,25349,45,1,3600.092,3600.055,8.976,9.200000001020001,1.0e20,1.0770266636318952e7,2.3351134324790318e7,6,15,0.1,4,7.952005453317642e6,5.559071503892899e6,6.367919349275589e6
20,25800,49,1,3600.093,3600.05,9.881,9.0,1.0e20,1.0505648683601819e7,2.246365348923435e7,6,15,0.1,4,7.487991901176453e6,6.298600732740402e6,5.897359649345398e6
21,24607,49,1,3600.11,3600.054,9.206,11.0,1.0e20,1.2333274149525946e7,2.5910723728203204e7,6,15,0.1,4,8.033667818468094e6,6.475971865386963e6,6.791495237981796e6
22,25088,45,1,3600.127,3600.038,9.03,12.333333333333334,1.0e20,1.2256003492235484e7,2.7482679812963687e7,6,15,0.1,4,7.923198736005783e6,6.252908124933243e6,6.827575795402527e6
23,23660,48,1,3600.172,3600.038,8.792,11.600000000000001,1.0e20,1.4720725051958665e7,3.379328639377668e7,6,15,0.1,4,1.0240567654745102e7,8.963597289546967e6,9.260535130550385e6
24,24798,46,1,3600.198,3600.084,10.086,9.0,1.0e20,1.301878180843586e7,2.6036994374744084e7,6,15,0.1,4,1.026483396470642e7,7.952303296701431e6,7.240880545324326e6
25,24546,45,1,3600.035,3600.035,9.26,12.0,1.0e20,1.5278993769462224e7,3.497370958451249e7,6,15,0.1,4,1.0480489298069e7,8.048867219686508e6,9.296035075145721e6
26,21732,45,1,3600.151,3600.07,11.149,10.625,1.0e20,1.3715315723590136e7,3.1259846498918112e7,6,15,0.1,4,9.266939824264526e6,8.552563636278152e6,6.865994624982834e6
27,23396,39,1,3600.193,3600.064,10.209,10.916666666666668,2.535971710658814e7,1.2679992090065828e7,2.535971710658814e7,6,15,0.1,4,9.450226197065353e6,9.449998359788895e6,6.662735752887726e6
