instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k
25,162,22,1,2.052,4.849,9.188,1.0,6.607029885460505e6,6.607029885460507e6,6.607029885460507e6,6,20,0.3,2
26,2,1,1,0.244,2.056,9.648,0.0,5784.427913595512,5784.427913523279,5784.427913595511,6,20,0.3,2
27,10,7,1,0.369,2.328,9.34,4.0,685966.9989537945,685966.9989537945,685966.9989537945,6,20,0.3,2
28,22,8,1,0.448,2.685,10.831,2.0,2.1309662209026497e6,2.1309662209026497e6,2.1309662209026497e6,6,20,0.3,2
29,76,12,1,1.154,3.312,10.142,1.0,6.144028257791929e6,6.14402825779193e6,6.144028257791931e6,6,20,0.3,2
3,25434,70,1,497.783,34.594,9.189,0.05555555555555139,1.6185608240379918e7,1.6185608240379922e7,1.6550482717593173e7,6,20,0.3,2
30,7020,38,1,88.1,7.279,9.883,1.0,1.1494471558983833e7,1.1494471558983836e7,1.1494471558983834e7,6,20,0.3,2
31,57406,53,1,1613.557,17.105,11.329,0.764705882352942,1.4921770662703661e7,1.4921770538520586e7,1.4921770662703663e7,6,20,0.3,2
32,50,22,1,1.028,5.757,12.932,1.0,7.50497161333897e6,7.504971613338971e6,7.504971613338971e6,6,20,0.3,2
33,62612,88,1,3600.006,100.214,12.008,0.6842105263157876,2.899593473102793e7,2.822996100403096e7,3.2891569590480093e7,6,20,0.3,2
34,42867,127,1,3600.057,305.349,9.476,0.33333333333334014,2.9918878194625013e7,2.854013566590965e7,3.0130993061391655e7,6,20,0.3,2
35,8,19,1,0.312,3.972,9.272,1.0,3.479802763582016e6,3.479802763582017e6,3.479802763582017e6,6,20,0.3,2
36,61073,80,1,3600.076,47.526,10.6,0.4285714285714306,3.1900020303291664e7,3.1361312947059095e7,3.396359358663091e7,6,20,0.3,2
37,18,13,1,0.438,2.858,10.143,1.0,552694.6266321337,552694.6266321337,552694.6266321337,6,20,0.3,2
38,88,13,1,1.492,4.528,12.637,0.9999988238153321,8.56420454881605e6,8.564204548816051e6,8.564204548816053e6,6,20,0.3,2
39,41311,101,1,3600.077,177.59,13.047,0.4375,3.132357730812089e7,3.0395706687495876e7,3.213556520941154e7,6,20,0.3,2
4,54807,103,1,3600.1,80.378,9.111,0.055555555555557135,2.1168365487660922e7,2.032195955555547e7,2.1893968685007796e7,6,20,0.3,2
40,224,15,1,3.026,5.414,13.52,1.0,8.466385296769341e6,8.466385296769341e6,8.466385296769343e6,6,20,0.3,2
41,51542,111,1,3600.092,444.525,9.627,0.04999999999999716,3.9814196243140206e7,3.76094425231362e7,4.201897051825039e7,6,20,0.3,2
42,302,17,1,5.791,6.025,12.408,1.0,7.418789393295053e6,7.418789393295055e6,7.418789393295054e6,6,20,0.3,2
43,54050,81,1,3600.001,49.285,9.996,0.3125,2.6258203051249802e7,2.5638989840796407e7,2.68774162617032e7,6,20,0.3,2
44,16770,40,1,243.77,12.656,9.293,1.0,1.6620555563775808e7,1.6620555563775811e7,1.6620555563775811e7,6,20,0.3,2
45,11648,53,1,202.05,15.709,9.94,0.42857142857142705,2.202613786452944e7,2.202613697447228e7,2.3625517400079418e7,6,20,0.3,2
46,2,1,1,0.242,2.056,9.602,0.0,4117.886808534491,4117.886808498297,4117.886808534491,6,20,0.3,2
47,1188,31,1,17.98,10.001,12.645,1.0,1.0206244333071046e7,1.0206244333071047e7,1.020624433307105e7,6,20,0.3,2
48,75369,53,1,3600.002,27.073,9.087,1.0,1.925885057831722e7,1.9366407577191833e7,1.9366407577191833e7,6,20,0.3,2
49,15844,41,1,391.322,18.598,12.193,0.27777777777777146,1.747366189842176e7,1.7473661898421764e7,1.799131129242188e7,6,20,0.3,2
5,67602,73,1,2982.321,30.725,9.121,0.2631578947368425,1.825184701721706e7,1.8251847017217055e7,1.9956344063858036e7,6,20,0.3,2
50,76202,69,1,3433.79,60.237,10.761,0.44999999999999574,3.1539570159049798e7,3.1539570159049794e7,3.397460280755744e7,6,20,0.3,2
6,244,10,1,2.945,3.046,10.339,2.0,6.705086686206353e6,6.705086686206355e6,6.705086686206355e6,6,20,0.3,2
7,23956,48,1,435.897,14.833,10.984,1.0,1.297465841268429e7,1.2974658412684295e7,1.2974658412684295e7,6,20,0.3,2
8,46,14,1,1.565,5.637,10.069,1.0,4.9782366384019805e6,4.9782366384019805e6,4.978236638401981e6,6,20,0.3,2
9,12572,42,1,234.129,13.566,13.441,1.0,1.5527467148691501e7,1.5527467148691505e7,1.5527467148691501e7,6,20,0.3,2
