instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
32,6192,54,1,121.238,25.058,12.264,0.5,1.5376966901769593e7,1.5376966901769597e7,1.5977487509242812e7
33,154,12,1,2.003,3.816,12.245,1.0,5.947577398438483e6,5.9475773984384835e6,5.947577398438484e6
34,30632,66,1,711.941,29.821,11.928,3.0,1.5012936838520823e7,1.5012936838520825e7,1.5925671739792824e7
35,5806,43,1,103.694,15.131,11.204,0.2727272727272734,1.5984198029658953e7,1.5984198029658955e7,1.727305378315765e7
36,294,20,1,3.781,5.219,13.858,1.0,8.267684597371435e6,8.267684597371437e6,8.267684597371437e6
37,1984,13,1,19.872,3.408,10.745,1.0,1.2974471850335596e7,1.29744718503356e7,1.2974471850335602e7
38,33128,61,1,1089.644,41.233,12.309,0.2666677025456465,3.199160855548217e7,3.1991608555482175e7,3.567759017834161e7
39,39382,108,1,3600.002,176.843,12.619,0.18181818181817988,2.916314706358386e7,2.4610485621722605e7,2.9409229306655336e7
4,732,29,1,5.665,5.272,8.787,0.9999999345007495,7.804823790194644e6,7.804823790194645e6,7.8048237901946455e6
40,48210,130,1,3600.051,506.731,11.189,4.285632862366384e-6,3.697655333088677e7,3.4317543018352255e7,3.7989469827869765e7
41,48230,70,1,1668.653,45.757,11.677,4.0,3.1121407665384404e7,3.1121407665384397e7,3.5947978873698905e7
42,39930,65,1,1138.435,35.052,12.911,0.2142857142857153,1.6118771175659195e7,1.6118771175659195e7,1.7080702566143986e7
43,184,28,1,3.246,7.857,8.888,1.0,1.0549601307779914e7,1.0549601307779917e7,1.0549601307779916e7
44,30,15,1,0.438,3.365,10.515,2.0,3.156339397001045e6,3.1563393970010453e6,3.1563393970010453e6
45,520,28,1,5.995,7.63,9.103,1.0,9.999828573810916e6,9.999828573810918e6,9.99982857381092e6
46,3548,36,1,56.738,11.279,11.064,0.07692307692307665,1.2368994896631068e7,1.236899447828651e7,1.3149984724835485e7
47,37104,112,1,3600.097,316.621,10.408,0.25,3.373923991670326e7,2.8638431724936444e7,3.408704589710038e7
48,64,22,1,0.988,5.531,11.445,1.0,7.804046922105567e6,7.8040469221055675e6,7.804046922105567e6
49,72459,67,1,3600.002,54.292,9.18,3.999904009788224e-6,2.2031015801748063e7,2.1657465508473445e7,2.4146642088017188e7
5,7872,39,1,103.332,8.055,8.239,0.2307692307692264,1.1651399750630822e7,1.1651399750630822e7,1.202712874934464e7
50,16,9,1,0.527,3.146,12.702,1.0000001326831693,2.8699971655278495e6,2.86999716552785e6,2.86999716552785e6
6,230,15,1,2.048,3.2,8.028,2.0,8.244748131719329e6,8.244748131719332e6,8.244748131719329e6
7,81909,93,1,3600.09,112.597,8.822,0.07142857142857295,2.9082370344129123e7,2.83078883528891e7,3.1125647913578667e7
8,146,8,1,1.275,2.208,8.763,1.0,4.336603311444607e6,4.336603311444608e6,4.336603311444607e6
9,100074,92,1,3600.009,66.819,8.836,0.07692272095744102,2.6281150471791163e7,2.6281150471791163e7,2.976941651669084e7
