instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k
47,s,75,1,i,3600.028,9.584,8.0,a,2.1077473640312098e7,3.364466750432992e7,8,15,0.1,3
48,29364,71,1,3600.157,3600.036,9.134,8.375,3.104135477242702e7,1.920380372496918e7,3.1041354772427022e7,8,15,0.1,3
49,29666,74,1,3600.047,3600.047,9.882,5.375,2.4074676983607955e7,1.719633504230744e7,2.407467698360795e7,8,15,0.1,3
4,s,73,1,i,3600.042,10.448,8.0,a,1.4885254374698162e7,2.38672812614877e7,8,15,0.1,3
50,s,63,1,i,3600.037,11.909,14.285714285714285,a,1.7709611725309663e7,3.1851489668213233e7,8,15,0.1,3
5,31023,73,1,3600.098,3600.034,9.775,7.299999999999997,2.240564261888875e7,1.5734450135162078e7,2.2405642618888758e7,8,15,0.1,3
6,28671,70,1,3600.085,3600.048,9.858,7.571428571428572,2.7965330679507446e7,1.6479692287072971e7,2.796533067950745e7,8,15,0.1,3
7,28389,68,1,3600.203,3600.055,10.401,7.0,2.227557968932871e7,1.6929527639317084e7,2.2275579689328715e7,8,15,0.1,3
8,25841,83,1,3600.169,3600.042,10.12,6.875,1.8560435234130226e7,1.2412687757732736e7,1.8560435234130226e7,8,15,0.1,3
9,29307,88,1,3600.191,3600.05,9.761,5.857142857142854,2.3655095602019746e7,1.548121576119511e7,2.3655095602019746e7,8,15,0.1,3
