instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
32,27883,36,1,3600.079,3600.047,9.589,11.8,2.537726490925411e7,8.199231567765653e6,2.5377264909254104e7
33,28454,37,1,3600.155,3600.046,9.122,9.666666666666666,1.982014989500444e7,7.230403806830336e6,1.982014989500444e7
34,29049,42,1,3600.17,3600.041,8.968,11.333333333333334,2.0053990393633433e7,7.640226130523466e6,2.0053990393633436e7
35,26804,38,1,3600.099,3600.064,10.132,10.85714285832858,3.1174538486972056e7,1.0035452988540743e7,3.1174538486972056e7
36,25926,35,1,3600.004,3600.058,10.092,12.000000001300002,2.3420442520834185e7,7.927041326173749e6,2.342044252083419e7
37,21735,39,1,3600.167,3600.026,19.054,12.166666667983336,1.929400893631032e7,7.367042702670367e6,1.929400893631032e7
38,28188,35,1,3600.105,3600.028,9.449,9.0,2.02859901099671e7,7.29830263429701e6,2.02859901099671e7
39,26785,38,1,3600.113,3600.024,9.634,11.0,2.6414382787855174e7,8.964583810511483e6,2.6414382787855178e7
3,27927,37,1,3600.002,3600.033,9.108,11.833333333333337,2.7913118833928503e7,8.42475418174493e6,2.7913118833928503e7
40,24360,45,1,3600.128,3600.035,10.429,8.833333333333334,1.4649824807516862e7,6.734505770719512e6,1.4767964555273496e7
41,27756,47,1,3600.192,3600.077,10.021,8.166666666666666,1.843415752589556e7,6.898353152244463e6,1.8434157525895562e7
42,25837,34,1,3600.066,3600.046,9.526,10.8,1.693125770379842e7,6.032487816693547e6,1.693125770379842e7
43,27175,30,1,3600.155,3600.023,9.956,12.833333333333334,1.948207968999831e7,7.32024345856371e6,1.9482079689998318e7
44,28497,42,1,3600.002,3600.045,9.611,10.5,1.2637856137537807e7,6.613296146339864e6,1.7949809984638497e7
45,28211,45,1,3600.049,3600.064,9.521,9.000001426061399,1.342039604551135e7,6.490513118203487e6,1.353039604551135e7
46,26425,34,1,3600.142,3600.053,9.368,9.857142857142858,1.8199495972921986e7,6.538989644751601e6,1.819949597292199e7
47,27399,37,1,3600.052,3600.034,15.558,4.5,8.795972175583523e6,3.824502236261671e6,8.795972175583525e6
48,29932,35,1,3600.017,3600.077,10.933,11.125,1.527671264461724e7,6.21032328319744e6,1.5400910068100987e7
49,27063,40,1,3600.161,3600.033,10.708,8.800001466014795,1.3980626695256911e7,5.307588499824648e6,1.3980626695256915e7
4,29011,33,1,3600.005,3600.041,8.798,12.571428571428571,1.925755682079942e7,6.910284646414164e6,1.9257556820799425e7
50,28984,44,1,3600.183,3600.04,9.713,9.0,1.9070619826312855e7,7.551686511895616e6,1.9070619826312855e7
5,28164,43,1,3600.18,3600.043,10.035,8.833333333333332,1.4707715917420337e7,5.836592764480464e6,1.4707715917420339e7
6,26278,40,1,3600.075,3600.063,9.813,8.285714285714286,1.6295261955884004e7,6.406013443624656e6,1.6295261955884006e7
7,27622,38,1,3600.136,3600.033,10.829,8.833333334316677,2.042975882008181e7,7.095658541139573e6,2.0429758820081808e7
8,27262,36,1,3600.138,3600.066,9.102,6.0,1.1177543172627619e7,3.9377650029777875e6,1.1177543172627619e7
9,29409,38,1,3600.157,3600.056,8.841,9.0,1.6038561256344954e7,5.999388997344955e6,1.6038561256344955e7
