instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
36,27089,64,1,3600.089,3600.096,10.685,11.799999999999997,2.32971874672997e7,1.5317729216329038e7,2.3297187467299704e7
37,33437,72,1,3600.045,3600.037,10.025,5.428571428571431,1.1316492436748669e7,7.77377397393266e6,1.1430772174914818e7
38,33083,48,1,3600.159,3600.056,9.61,8.499999999999993,1.9730490377809767e7,1.1838918956668384e7,1.9730490377809767e7
39,26972,47,1,3600.127,3600.04,10.231,8.333333333333332,2.006393728385125e7,1.1271519125492346e7,2.006393728385125e7
3,30617,50,1,3600.022,3600.059,9.728,12.599999999999998,3.2444701587110218e7,1.8243005845690392e7,3.244470158711022e7
40,30413,65,1,3600.105,3600.072,10.269,3.0,5.794327448873522e6,4.680381570237712e6,5.794327448873523e6
41,34672,50,1,3600.058,3600.056,10.631,7.666666666666664,1.4201861116528261e7,9.231469970626717e6,1.455688768209957e7
42,31368,64,1,3600.131,3600.066,10.414,9.799999999999997,2.6326619247359727e7,1.502762445753314e7,2.6326619247359734e7
43,33713,56,1,3600.176,3600.04,9.253,6.0,1.163789825216984e7,8.365243448391276e6,1.2122736638734225e7
44,29103,53,1,3600.139,3600.047,11.242,9.0,1.8157840579240326e7,1.1690853901278347e7,1.8157840579240333e7
45,34805,83,1,3600.172,3600.05,10.136,1.4999999999999998,5.905491218915431e6,4.748036694915827e6,6.136981618229923e6
46,30140,48,1,3600.108,3600.028,9.417,10.9,4.6956955717186384e7,2.3676779249643397e7,4.69569557171864e7
47,66116,177,1,3600.055,3600.024,9.838,1.0,2.1941922445400716e6,2.559668258540321e6,2.6814729306445387e6
48,60995,146,1,3600.074,3600.097,10.479,1.0,3.0057039583447655e6,2.880507186841488e6,3.130911785576133e6
49,29761,48,1,3600.151,3600.055,12.488,9.57142857142857,1.9763483049042042e7,1.1707618699943151e7,1.9889356000862516e7
4,30601,39,1,3600.12,3600.122,10.42,11.5,1.6174393460730473e7,9.170156049959693e6,1.6174393460730474e7
50,37674,85,1,3600.013,3600.067,9.316,4.0,4.241959907930149e6,3.554478395068734e6,4.24195990793015e6
5,30649,49,1,3600.169,3600.075,10.735,9.57142857142857,1.859795008746959e7,1.0523167342228606e7,1.8597950087469593e7
6,34376,57,1,3600.034,3600.026,9.247,6.0,1.118125277034251e7,7.712382259598313e6,1.1623914605085742e7
7,31935,48,1,3600.146,3600.038,9.275,7.0,1.4371099777288957e7,8.669159590366187e6,1.437109977728896e7
8,40726,73,1,3600.147,3600.054,8.984,6.5714285714285765,1.3823376304289227e7,1.0269088732747996e7,1.4876448829142837e7
9,31727,56,1,3600.077,3600.038,9.431,9.88888888888889,2.3554776772154856e7,1.26765391060648e7,2.3793870053444266e7
